run_name,provider,model_name,rag_enabled,question,reference_answer,answer,latency_seconds,success,error_message
qwen_rag,ollama,qwen2.5:14b,True,"List all companies located in Troup County and include their Category, EV Supply Chain Role, and Employment.",,"**General Automotive**
- PPG Industries Inc. | Category: Tier 1 | Employment: 120
- Stryten Energy | Category: Tier 1 | Employment: 50
- PAI Industries Inc. | Category: Tier 1 | Employment: 198
- ADVICS Manufacturing Georgia LLC | Category: Tier 2/3 | Employment: 150

**Materials**
- Aurubis | Category: Tier 2/3 | Employment: 400

**General Automotive**
- Bonnell Aluminum | Category: Tier 2/3 | Employment: 266",2.92,True,
qwen_rag,ollama,qwen2.5:14b,True,Which counties have the highest number of Tier 1 suppliers? Return the county counts and the top 5 counties.,,"The provided evidence does not specify the county information for Tier 1 suppliers, so it's not possible to determine which counties have the highest number of Tier 1 suppliers based on the given data.",1.26,True,
qwen_rag,ollama,qwen2.5:14b,True,Show all companies located in Gwinnett County and include their Industry Group and Product / Service.,,"**General Automotive**
- Arising Industries Inc. | Category: Tier 2/3 | Product / Service: Rubber powders for tires
- Continental Tire the Americas LLC | Category: Tier 2/3 | Product / Service: Automotive gaskets and parts, protective film applications
- Grudem | Category: Tier 2/3 | Product / Service: Sensors for mobile hydraulic applications

**Charging Infrastructure**
- Morgan Corp. | Category: Tier 1 | Product / Service: Engine components, turbochargers, exhaust parts and other automotive parts

**Vehicle Protection and Interior Comfort Products**
- MAT Heavy Duty | Category: Tier 1 | Product / Service: Vehicle protection and interior comfort products

**Ventvisors, Hood Shields, Floor Mats, Automotive Accessories**
- Michelin Tread Technologies | Category: Tier 1 | Product / Service: Ventvisors, hood shields, floor mats, automotive accessories",4.0,True,
qwen_rag,ollama,qwen2.5:14b,True,Identify all companies in Hall County and list their Primary Facility Type and EV / Battery Relevant status.,,There is no information provided about companies located in Hall County based on the given evidence. The evidence does not include any entries for companies in Hall County.,1.09,True,
qwen_rag,ollama,qwen2.5:14b,True,Which cities have both Tier 1 and Tier 2/3 companies present? Provide the city names and the matching companies.,,"Based on the provided evidence, there is no specific city information available to determine which cities have both Tier 1 and Tier 2/3 companies present. The list only provides company names under their respective EV Supply Chain Roles without specifying locations. Therefore, it's not possible to provide a list of cities with matching companies as requested.",2.04,True,
qwen_rag,ollama,qwen2.5:14b,True,Find the counties that contain at least one Battery Pack company and list the Battery Pack companies in each county.,,"**Stephens County**
- F&P Georgia Manufacturing

**Decatur County**
- Hollingsworth & Vose Co.

**Henry County**
- Hyundai Motor Group

**Jackson County**
- IMMI",1.29,True,
qwen_rag,ollama,qwen2.5:14b,True,Which county has the highest total Employment across all companies? Provide the county and the summed Employment.,,Coweta County has the highest total Employment across all companies with a summed Employment of 1900. The companies located in Coweta County are Teklas USA (Employment: 1800) and Robert Bosch LLC (Employment: 100).,1.65,True,
qwen_rag,ollama,qwen2.5:14b,True,Compute total Employment by EV Supply Chain Role for companies located in Fulton County.,,"General Automotive: SRG Global Inc., Elan Technology Inc., Sewon America Inc.
Total Employment: 240 (60 + 160 + 80)",1.32,True,
qwen_rag,ollama,qwen2.5:14b,True,List companies whose Location is reported as Georgia (or Georgia (facility presence)) and summarize their Category and EV Supply Chain Role.,,"**OEM (Footprint)**
- TN Americas Holding Inc.: OEM parent group footprint (EV + HD electrification)
- Toyota Industries Group (TACG-TICA): OEM parent group footprint (electric truck strategy)

**OEM Supply Chain**
- Volvo Group North America: Stamped metal components for OEMs
- Vernay: Stamped and welded assemblies for OEMs
- TI Fluid Systems: Vehicle safety systems OEM (EV + ICE)
- ZF Gainesville LLC: EV thermal management and power electronics

**Tier 2/3**
- ADVICS Manufacturing Georgia LLC: General Automotive",2.82,True,
qwen_rag,ollama,qwen2.5:14b,True,Show the distribution of companies by County for EV / Battery Relevant = Yes only.,,"**Battery Cell**
- Coweta County: Hitachi Astemo Americas Inc. (723 employees)
- Pembroke, Bryan County: Honda Development & Manufacturing (400 employees)

**Battery Pack**
- McDonough, Henry County: Hyundai Motor Group (164 employees)",1.7,True,
qwen_no_rag,ollama,qwen2.5:14b,False,"Show all companies categorized as Tier 1 and Tier 1/2, and group them by EV Supply Chain Role.",,"To provide an accurate answer to your request, I would need specific data or evidence from Excel workbooks that categorize companies under ""Tier 1"" and ""Tier 1/2,"" along with their respective ""EV Supply Chain Role."" Since no such information has been provided in the current context, I cannot list out the companies categorized as Tier 1 and Tier 1/2 and group them by EV Supply Chain Role.

If you have an Excel workbook or specific data available, please share it so that I can assist further.",2.04,True,
qwen_no_rag,ollama,qwen2.5:14b,False,"List the companies involved in Battery Pack activities and include their Category, Location, Product / Service, and Employment.",,"To provide an accurate response to your query about listing companies involved in Battery Pack activities along with their Category, Location, Product/Service, and Employment details, I would need specific evidence or data from the Excel workbooks you mentioned. Since no such information has been provided here, I cannot list the exact companies or their attributes as requested.

If you have a particular dataset or workbook that contains this information, please share it so I can assist further.",1.72,True,
qwen_no_rag,ollama,qwen2.5:14b,False,"Which companies are classified under Battery Cell, and which Primary OEMs are they linked to?",,"To provide an accurate response, I would need specific information or a dataset detailing the classification of companies under ""Battery Cell"" and their links to Primary Original Equipment Manufacturers (OEMs). Since no evidence has been provided in your query, I cannot determine which companies fall into this category or which OEMs they are associated with. Please provide the necessary data for me to answer your question accurately.",1.54,True,
qwen_no_rag,ollama,qwen2.5:14b,False,"Map the companies whose EV Supply Chain Role is Thermal Management, including their Location and Primary Facility Type.",,"Based on the information provided in your request, I need specific data or evidence to accurately answer this question. Please provide the necessary details or a dataset that includes company names, their EV supply chain roles (specifically those related to thermal management), locations, and primary facility types. Without this information, I cannot map out the requested companies.",1.34,True,
qwen_no_rag,ollama,qwen2.5:14b,False,"Which companies are tagged as Power Electronics, and what Product / Service do they provide?",,"The provided evidence does not contain information about companies tagged as Power Electronics or their specific products/services. Therefore, I cannot answer this question based on the given data.",0.73,True,
qwen_no_rag,ollama,qwen2.5:14b,False,Show all Vehicle Assembly entities and summarize their Primary OEMs and Employment.,,"To provide a direct answer to your request, I need specific data or evidence related to Vehicle Assembly entities, including details about their Primary OEMs (Original Equipment Manufacturers) and employment numbers. Since no such information has been provided in the current context, I cannot generate an accurate summary based on assumptions.

If you have a dataset or Excel workbook with this information, please share it so that I can assist you further.",1.6,True,
qwen_no_rag,ollama,qwen2.5:14b,False,List all companies with EV / Battery Relevant = Yes and provide their EV Supply Chain Role and Category.,,"To accurately list all companies with ""EV / Battery Relevant"" set to ""Yes"" along with their ""EV Supply Chain Role"" and ""Category,"" I need the specific data or evidence from an Excel workbook or another source. Since no such information has been provided, I cannot provide a direct answer based on exact values.

If you have an Excel file or can provide the necessary details, please share them so that I can assist further.",1.69,True,
qwen_no_rag,ollama,qwen2.5:14b,False,Which EV Supply Chain Roles have at least one company with EV / Battery Relevant = Yes? Provide the roles and the matching companies.,,"To answer this question accurately, I would need specific evidence or data that lists EV supply chain roles along with their associated companies and whether those companies are relevant to EV/Battery. Since no such information has been provided in your query, I cannot determine which EV Supply Chain Roles have at least one company with EV / Battery Relevant = Yes.

If you can provide the necessary details or a specific dataset, I would be able to give you an accurate answer.",1.75,True,
qwen_no_rag,ollama,qwen2.5:14b,False,Identify the set of Industry Groups represented among Battery Pack and Battery Cell companies.,,"To accurately identify the set of Industry Groups represented among Battery Pack and Battery Cell companies, I would need specific evidence or data that lists these companies along with their corresponding industry groups. Since no such information has been provided in your query, I cannot determine the exact set of Industry Groups for these types of companies.

If you provide a dataset or additional context, I can help identify the required information.",1.54,True,
qwen_no_rag,ollama,qwen2.5:14b,False,"For each Category (Tier 2/3, Tier 1/2, Tier 1, OEM, OEM Supply Chain, OEM (Footprint), OEM Footprint), count how many companies are in the dataset.",,"To provide an accurate answer to your question, I would need access to the specific Excel workbook or dataset you're referring to. Since no data was provided with this query, I cannot determine the number of companies for each category (Tier 2/3, Tier 1/2, Tier 1, OEM, OEM Supply Chain, OEM (Footprint), OEM Footprint) in your dataset.

Please provide the necessary data or workbook so that I can give you an exact count.",1.89,True,
qwen_no_rag,ollama,qwen2.5:14b,False,"List all companies located in Troup County and include their Category, EV Supply Chain Role, and Employment.",,"The provided question requires specific information about companies located in Troup County, including their category, EV supply chain role, and employment numbers. However, the evidence or data set you mentioned is not included with your query. Without this context, I cannot provide an accurate list of companies based on your request.

If you have a dataset or additional details, please share them so that I can assist you further.",1.57,True,
qwen_no_rag,ollama,qwen2.5:14b,False,Which counties have the highest number of Tier 1 suppliers? Return the county counts and the top 5 counties.,,"To provide an accurate answer to your question about which counties have the highest number of Tier 1 suppliers and their respective counts, I would need specific data or evidence from Excel workbooks or another source. Since no such information has been provided in this interaction, I cannot determine the exact counties with the highest numbers of Tier 1 suppliers nor provide their counts.

If you can share the relevant data or a snippet from your workbook, I'd be happy to help analyze it and find the top 5 counties based on the number of Tier 1 suppliers.",2.08,True,
qwen_no_rag,ollama,qwen2.5:14b,False,Show all companies located in Gwinnett County and include their Industry Group and Product / Service.,,"To provide an accurate response to your request, I would need specific data or evidence related to companies located in Gwinnett County along with their respective industry groups and product/services. Since no such information has been provided here, I cannot list the companies as requested. Please provide the necessary details or a dataset for me to answer accurately.",1.34,True,
qwen_no_rag,ollama,qwen2.5:14b,False,Identify all companies in Hall County and list their Primary Facility Type and EV / Battery Relevant status.,,"To provide an accurate response to your query about identifying all companies in Hall County along with their Primary Facility Type and EV/Battery Relevant status, I would need specific data or evidence related to the companies operating within Hall County. Since no such information has been provided in this interaction, I cannot list the requested details.

If you have a dataset or additional context that includes this information, please share it so I can assist further.",1.65,True,
qwen_no_rag,ollama,qwen2.5:14b,False,Which cities have both Tier 1 and Tier 2/3 companies present? Provide the city names and the matching companies.,,"To accurately answer your question, I need specific evidence or data that lists the cities along with their corresponding company tiers (Tier 1 and Tier 2/3). Without this information, I cannot determine which cities have both types of companies present. Please provide the necessary details from the Excel workbook or another source so I can give you an accurate response.",1.41,True,
qwen_no_rag,ollama,qwen2.5:14b,False,Find the counties that contain at least one Battery Pack company and list the Battery Pack companies in each county.,,"To provide an accurate response to your query, I would need specific data or evidence from Excel workbooks containing information about companies and their locations. Since no such data has been provided here, I cannot determine which counties contain at least one Battery Pack company nor list the Battery Pack companies in each county.

If you have a dataset available, please share it so that I can assist further with your request.",1.57,True,
qwen_no_rag,ollama,qwen2.5:14b,False,Which county has the highest total Employment across all companies? Provide the county and the summed Employment.,,"To provide an accurate response to your query about which county has the highest total employment across all companies, I would need specific data or evidence from the Excel workbook you are referring to. Without this information, I cannot determine the correct county and its corresponding employment figure. Please provide the necessary data or clarify where in the workbook this information can be found.",1.39,True,
qwen_no_rag,ollama,qwen2.5:14b,False,Compute total Employment by EV Supply Chain Role for companies located in Fulton County.,,"To provide an accurate response to your query about computing the total employment by EV (Electric Vehicle) supply chain role for companies located in Fulton County, I would need specific data or evidence related to employment numbers and company locations within that county. Since no such information has been provided here, I cannot compute this figure.

If you have a dataset or additional details, please share them so I can assist further.",1.59,True,
qwen_no_rag,ollama,qwen2.5:14b,False,List companies whose Location is reported as Georgia (or Georgia (facility presence)) and summarize their Category and EV Supply Chain Role.,,"Based on the information provided in your query, I need specific evidence or data to accurately list companies located in Georgia along with their categories and roles in the EV supply chain. Since no such details have been given, I cannot provide a summary. Please provide the necessary data for me to answer this question correctly.",1.26,True,
qwen_no_rag,ollama,qwen2.5:14b,False,Show the distribution of companies by County for EV / Battery Relevant = Yes only.,,"To provide an accurate response to your request about the distribution of companies by County where ""EV / Battery Relevant"" is set to ""Yes,"" I would need specific data or evidence from an Excel workbook or another source that contains this information. Since no such evidence has been provided, I cannot generate a distribution report.

If you have an Excel file with the necessary columns (e.g., Company Name, County, EV/Battery Relevant), please share it so I can assist further.",1.84,True,
tinyllama_rag,ollama,tinyllama,True,"Show all companies categorized as Tier 1 and Tier 1/2, and group them by EV Supply Chain Role.",,"Yes, based on the retrieved workbook evidence, we can group companies by EV Supply Chain Role as follows:

1. Battery Cell:
   - Hitachi Astemo America (EV Supply Chain Roler: Tier 1/2)
   - Honda Developmend & Manufacturing (EV Supply Chaing Roler: Tier 1)
   - Hyundai Motor Group (EV Supply Chaing Roler: Tier 1)
   - IMMI (EV Supply Chaing Roler: Tier 1)
   - Inalfa Roof Systems Inc. (EV Supply Chaing Roler: Tier 1)
   - JAC Products Inc. (EV Supply Chaing Roler: Tier 1)
   - KTX America Corporation (EV Supply Chaing Roler: Tier 1)
   - Kautex Inc. (EV Supply Chaing Roler: Tier 1)
   - Kuumho Tirre USA Inc. (EV Supply Chaing Roler: Tier 1)
   - Kyungshin America Corp. (EV Supply Chaing Roler: Tier 1)
   - Lark United Manufacturing Inc. (EV Supply Chaing Roler: Tier 1)
   - Lear Corporation (EV Supply Chaing Roler: Tier 1)
   - Lehigh Technologies Inc. (EV Supply Chaing Roler: Tier 1)
   - Lindie + Wiemann (EV Supply Chaing Roler: Tier 1)
   - Lund International Inc. (EV Supply Chaing Roler: Tier 1)
   - MAT Heavy Dufty (EV Supply Chaing Roler: Tier 1)
   - Magnus Auto Technologies (EV Supply Chaing Roler: Tier 1)
   - Mando America Corp. (EV Supply Chaing Roler: Tier 1)
   - Maxxis International USA (EV Supply Chaing Roler: Tier 1)
   - Murata Electronics North America Inc. (EV Supply Chaing Roler: Tier 1)
   - NiCad Automotiive Manufacturing Inc. (EV Supply Chaing Roler: Tier 1)
   - NIFCO KTW America Corp. (EV Supply Chaing Roler: Tier 1)
   - Neaton Rome Inc. (EV Supply Chaing Roler: Tier 1)
   - NiSlide Automotiive Manufacturing Inc. (EV Supply Chaing Roler: Tier 1)
   - OTR Wheeled Equipment (EV Supply Chaing Roler: Tier 1)
   - OneDa Corp. (EV Supply Chaing Roler: Tier 1)
   - PAI Industries Inc. (EV Supply Chaing Roler: Tier 1)
   - Pirelli Tirre North America LLC (EV Supply Chaing Roler: Tier 1)
   - Porsche Cars North America Inc. (EV Supply Chaing Roler: Tier 1)
   - PropEx Operating Co. LLC (EV Supply Chaing Roler: Tier 1)
   - Solvay Specialty Polymers USA LLC (EV Supply Chaing Roler: Tier 1)
- Materials:
   - PHA Body Systems LLC (EV Supply Chaing Roler: Tier 1)
   - Panasonic Automotiive Systems Co. (EV Supply Chaing Roler: Tier 1)",2.07,True,
tinyllama_rag,ollama,tinyllama,True,"List the companies involved in Battery Pack activities and include their Category, Location, Product / Service, and Employment.",,"[Evidence 1] type=structured_match_summary company=n/a source=GNEM updated excel (1).xlsx::Data
Structured workbook matches from exact row filters:
- Company: F&P Georgia Manufacturing | Categoory: Tier 1/2 | EV Supply Chain Role: Battery Pack | Product / Service: Lithium-ion battery recycler and raw materials provider | Location: Toccoa, Stephens County | Employment: 104
- Company: Hollingsworth & Vose Co. | Category: Tier 1/2 | EV Supply Chain Role: Battery Pack | Product / Service: Lithium-ion battery materials | Location: Bainbridge, Decatur County | Employment: 400
- Company: Hyundai Motor Group | Categoory: Tier 1/2 | EV Supply Chain Role: Battery Pack | Product / Service: Battery parts for electric vehicles | Location: McDonough, Henry County | Employment: 164
- Company: IMMI | Categoory: Tier 1/2 | EV Supply Chain Role: Battery Pack | Product / Service: Battery electrolyte | Location: Jefferson, Jackson County | Employment: 100

[Evidence 2] type=structured_row_match company=F&P Georgia Manufacturing source=GNEM updated excel (1).xlsx::Data row=54
Company: F&P Georgia Manufacturing | Categoory: Tier 1/2 | EV Supply Chain Role: Battery Pack | Primary OEMs: Hyundai Kiia | Product / Service: Lithium-ion battery recycler and raw materials provider | Location: Toccoa, Stephens County | Employment: 104 | EV / Battery Relevant: Yes

[Evidence 3] type=structured_row_match company=Hollingsworth & Vose Co. source=GNEM updated excel (1).xlsx::Data row=78
Company: Hollingsworth & Vose Co. | Categoory: Tier 1/2 | EV Supply Chain Role: Battery Pack | Primary OEMs: Hyundai Kiia | Product / Service: Lithium-ion battery materials | Location: Bainbridge, Decatur County | Employment: 400 | EV / Battery Relevant: Yes

[Evidence 4] type=structured_row_match company=Hyundai Motor Group source=GNEM updated excel (1).xlsx::Data row=84
Company: Hyundai Motor Group | Categoory: Tier 1/2 | EV Supply Chain Role: Battery Pack | Primary OEMs: Hyundai Kiia | Product / Service: Battery parts for electric vehicles | Location: McDonough, Henry County | Employment: 164 | EV / Battery Relevant: Yes

[Evidence 5] type=structured_row_match company=IMMI source=GNEM updated excel (1).xlsx::Data row=87
Company: IMMI | Categoory: Tier 1/2 | EV Supply Chain Role: Battery Pack | Primary OEMs: Hyundai Kiia | Product / Service: Battery electrolyte | Location: Jefferson, Jackson County | Employment: 100 | EV / Battery Relevant: Yes

Instruction: List the companies involved in Battery Pack activities and include their Categoy, Location, Product / Service, and Employment.",2.19,True,
tinyllama_rag,ollama,tinyllama,True,"Which companies are classified under Battery Cell, and which Primary OEMs are they linked to?",,"Yes, based on the retrieved workbook evidence, companies classified under Battery Cell and linked to Primary OEMs listed include:

[Evidence 1] type=supply_chain_theme company=Honda Development & Manufacturing source=GNEM updated excel (1).xlsx::Data row=79
Company: Honda Development & Manufacturing | Category: Tier 1/2 | EV Supply Chain Role: Vehicle Assembly | Primary OEMs: Mercedes-Benz USA LLC | Product / Service: Auto manufacturer headquaarters | Location: Atlanta, Fulton County | Employment: 1000 | EV / Battery Relevant: No
[Evidence 2] type=product_theme company=Minebea AccessSolutions USA Inc. source=GNEM updated excel (1).xlsx::Data row=117
Company: Minebea AccessSolutions USA Inc. | Category: OEM | EV Supply Chain Role: General Automotive | Primary OEMs: Porsche Cars North America Inc. | Product / Service: Headquaarters and distribution location | Location: Atlanta, Fulton County | Employment: 400 | EV / Battery Relevant: No
[Evidence 3] type=product_theme company=SK Battery America source=GNEM updated excel (1).xlsx::Data row=164
Company: SK Battery America | Category: Tier 1 | EV Supply Chain Role: Materials | Primary OEMs: Multiple OEMs | Product / Service: Engineered steel systems mounted in motor vehicles | Location: Hartwell, Hart County | Employment: 75 | EV / Battery Relevant: Indirect
[Evidence 4] type=row_full company=DeKalb Tool & Die Inc. source=GNEM updated excel (1).xlsx::Data row=37
Company: DeKalb Tool & Die Inc. | Category: Tier 2/3 | EV Supply Chain Role: General Automotive | Primary OEMs: Multiple OEMs | Product / Service: Truck interior cab components and exterior lights to HVAC and under the hood engine parts | Location: Calhoun, Gordon County | Employment: 70 | EV / Battery Relevant: No
[Evidence 5] type=identity_theme company=Hyundai Industrial Co. source=GNEM updated excel (1).xlsx::Data row=82
Company: Hyundai Industrial Co. | Category: Tier 1/2 | EV Supply Chain Role: General Automotive | Primary OEMs: Multiple OEMs | Product / Service: Automotive batteries | Location: Valdosta, Lownde s County | Employment: 182 | EV / Battery Relevant: Indirect
[Evidence 6] type=row_full company=FREYR Battery source=GNEM updated excel (1).xlsx::Data row=62
Company: FREYR Battery | Category: Tier 2/3 | EV Supply Chain Role: General Automotive | Primary OEMs: Multiple OEMs | Product / Service: Decoraative and functional coating systems | Location: Marietta, Cobb County | Employment: 110 | EV / Battery Relevant: No",2.15,True,
