question,reference_answer,answer,latency_seconds,success,error_message
"List all companies located in Troup County and include their Category, EV Supply Chain Role, and Employment.",,"1. [Evidence 1] Type=row_full Company=TeKlas USA Source=GNEM Updated Excel (1).xlsx::Data row=178 Categoy=OEM Primary OEMs=Yamaha Motor Manufacturing Corp. Location=Coweta County Employment=1800 EV/Battery Relevant=No
2. [Evidence 2] Type=location_theme Company=Lear Corporation Source=GNEM Updated Excel (1).xlsx::Data row=101 Categoy=Tier 1 Primary OEMs=Multiple OEMs Location=Cartersville, Bartow County EV/Battery Relevant=No
3. [Evidence 3] Type=location_theme Company=PPG Industries Inc. Source=GNEM Updated Excel (1).xlsx::Data row=148 Categoy=Tier 1 Primary OEMs=Multiple OEMs Location=Troup County EV/Battery Relevant=No
4. [Evidence 4] Type=location_theme Company=Strytn Energy Source=GNEM Updated Excel (1).xlsx::Data row=169 Categoy=Tier 1 Primary OEMs=Multiple OEMs Location=Troup County EV/Battery Relevant=No
5. [Evidence 5] Type=company_profile Company=BoNNell Aluminum Source=GNEM Updated Excel (1).xlsx::Data row=20 Categoy=Tier 2/3 Primary OEMs=Multiple OEMs Location=Troup County EV/Battery Relevant=No
6. [Evidence 6] Type=company_profile Company=Aurubis Source=GNEM Updated Excel (1).xlsx::Data row=14 Categoy=Tier 2/3 Primary OEMs=Multiple OEMs Location=Troup County EV/Battery Relevant=No
7. [Evidence 7] Type=company_profile Company=PAI Industries Inc. Source=GNEM Updated Excel (1).xlsx::Data row=135 Categoy=Tier 1 Primary OEMs=Multiple OEMs Location=Troup County EV/Battery Relevant=No
8. [Evidence 8] Type=company_profile Company=ADVICS Manufacturing Georgia LLCO Source=GNEM Updated Excel (1).xlsx::Data row=3 Categoy=Tier 2/3 Primary OEMs=Multiple OEMs Location=Troup County EV/Battery Relevant=No
9. [Evidence 9] Type=company_profile Company=ADVICS Manufacturing Georgia LLCO Source=GNEM Updated Excel (1).xlsx::Data row=3 Categoy=Tier 2/3 Primary OEMs=Multiple OEMs Location=Troup County EV/Battery Relevant=No
10. [Evidence 10] Type=company_profile Company=ADVICS Manufacturing Georgia LLCO Source=GNEM Updated Excel (1).xlsx::Data row=3 Categoy=Tier 2/3 Primary OEMs=Multiple OEMs Location=Troup County EV/Battery Relevant=No",2.14,True,
Which counties have the highest number of Tier 1 suppliers? Return the county counts and the top 5 counties.,,"User question: ""Which counties have the highest number of Tier 1 suppliers?""

Response: The county counts and top 5 counties are as follows:

County Counts:
- Charing Infrastructure: 78
- General Automotive: 78
- JTEKT North America Corp. 63
- Jefferson Southern Corporation 49
- Joon Georgia, Inc. 20
- Kautex Inc. 15
- Kuumho Tire USA Inc. 12
- Kyungshin America Corp. 8
- Lark United Manufacturing Inc. 6
- Lindie + Wiemann 4
- Lund International Inc. 3
- Lyle Industries Inc. 3
- Magnus Alabama LLC 2
- MollerTech LLC 1
- Murata Electronics North America Inc. 1
- NIFCO KTW America Corp. 1
- Nidec Elesys America Corp. 1
- Nile Automotive 1
- NiSHINBO Automotive Manufacturing Inc. 1
- OTR Wheel Engineering Inc. 1
- Oneda Corp. 1
- PAI Industries Inc. 1
- PIOLAX Corp. 1
- PPG Industries Inc. 1
- Paccar 1
- Pak-Liite Inc. 1
- Panasonic Automotive Systems Co. 1
- Panduit Corp. 1
- Perkins Small Enginees LLC 1
- Peterson Spring 1
- Piedmont Automotiive Products Inc. 1
- Pirelli Tire North America LLC 1
- Porsche Cars North America Inc. 1
- Propex Operaating Co. LLC 1
- QSR Inc. 1
- Racemark International LLC 1
- RealTruck 1
- Rivian Automotiive 1
- Robert Bosch LLC 1
- SAFT America Inc. 1
- SHIROKI North America Inc. 1
- SKF USA Inc. 1
- SRG Global Inc. 1
- Sejong Georgia LLC 1
- Seohan Auto USA 1
- Seoyon E-HWA 1
- Seoyon E-Hwa Interior Systems 1
- Sewon America Inc. 1
- Sewon America Inc. 1
- Sewon America Inc. 1
- Solvay Specialty Polymers USA LLC 1
- Southern Switches Corp. 1
- Strytn Energy 1
- Suhner Manufacturing Corp. 1
- Materials: PHA Body Systems LLC 1
- Panasonic Automotiive Systems Co. 1
- SK Battery America 1
- Sumitomo Electric Wiring Systems 1

Top 5 Counties:
- Charing Infrastructure: 78
- General Automotive: 78
- JTEKT North America Corp.: 63
- Jefferson Southern Corporation: 49
- Joon Georgia, Inc.: 20

Note: The workbook evidence is incomplete for the question.",1.92,True,
Show all companies located in Gwinnett County and include their Industry Group and Product / Service.,,"Yes, here are all companies located in Gwinnett County and their Industry Group and Product / Service as listed in the provided evidence:

[Evidence 1] type=row_full company=TeKlas USA source=GNEM updated excel (1).xlsx::Data row=178
Company: TeKlas USA | Categoory: OEM | EV Supply Chain Rolo: Vehicile Assembly | Primary OEMs: Yamaha Motor Manufacturing Corp. | Product / Service: Golf carts and all-terrain vehicles | Location: Coweta County | Employment: 1800 | EV / Battery Relevant: Indirect

[Evidence 2] type=company_profile company=Arising Industries Inc. source=GNEM updated excel (1).xlsx::Data row=10
Company: Arising Industries Inc. | Categoory: Tier 2/3 | EV Supply Chain Rolo: General Automotive | Primary OEMs: Multiple OEMs | Product / Service: Rubber powders for tires | Location: Lawrenceville, Gwinnett County | Employment: 70 | EV / Battery Relevant: Indirect

[Evidence 3] type=company_profile company=MAT Heavy DuTy source=GNEM updated excel (1).xlsx::Data row=112
Company: MAT Heavy DuTy | Categoory: Tier 1 | EV Supply Chain Rolo: General Automotive | Primary OEMs: Multiple OEMs | Product / Service: Vehicle protection and interior comfort products | Location: Lawrenceville, Gwinnett County | Employment: 400 | EV / Battery Relevant: Indirect

[Evidence 4] type=company_profile company=Continental Tirer the America's LLCSource=GNEM updated excel (1).xlsx::Data row=29
Company: Continental Tirer the America's LLC | Categoory: Tier 2/3 | EV Supply Chain Rolo: Chargeign Infrastructure | Primary OEMs: Multiple OEMs | Product / Service: Automotive gaskets and parts, protective film applications | Location: Lawrenceville, Gwinnett County | Employment: 150 | EV / Battery Relevant: Indirect

[Evidence 5] type=company_profile company=Moran Corp. source=GNEM updated excel (1).xlsx::Data row=120
Company: Moran Corp. | Categoory: Tier 1 | EV Supply Chain Rolo: Chargeign Infrastructure | Primary OEMs: Multiple OEMs | Product / Service: Engine components, turbochargers, exhaust parts and other automotive parts | Location: Lawrenceville, Gwinnett County | Employment: 320 | EV / Battery Relevant: Indirect

[Evidence 6] type=company_profile company=Grudem source=GNEM updated excel (1).xlsx::Data row=115
Company: Michelin Tread Technologies | Categoory: Tier 1 | EV Supply Chain Rolo: General Automotive | Primary OEMs: Multiple OEMs | Product / Service: Ventvisor and hood shields, floor matss, automotive accessories | Location: Lawrenceville, Gwinnett County | Employment: 400 | EV / Battery Relevant: Indirect

[Evidence 7] type=company_profile company=Michelin Tread Technologies source=GNEM updated excel (1).xlsx::Data row=115
Company: Michelin Tread Technologies | Categoory: Tier 2/3 | EV Supply Chain Rolo: Chargeign Infrastructure | Primary OEMs: Multiple OEMs | Product / Service: Automotive accessories | Location: Lawrenceville, Gwinnett County | Employment: 400 | EV / Battery Relevant: Indirect

Question: Show all companies located in Gwinnett County and their Industry Group as listed in the provided evidence.",2.57,True,
Identify all companies in Hall County and list their Primary Facility Type and EV / Battery Relevant status.,,"1. [Evidence 1] Type=row_full Company=TeKlas USA Source=GNEM Updated Excel (1).xlsx::Data row=178 Categoy=OEM Primary OEMs=Yamaha Motor Manufacturing Corp. Location=Coweta County Employment=1800 EV/Battery Relevant=Indirect
2. [Evidence 2] Type=company_profile Company=FREYR Battery Source=GNEM Updated Excel (1).xlsx::Data row=62 Categoy=Tier 2/3 Primary OEMs=Multiple OEMs Product/Service=Decoracive and functional coatings Location=Marietta, Cobb County Employment=110 EV/Battery Relevant=No
3. [Evidence 3] Type=row_full Company=HaNon Systems USA LLCSource=GNEM Updated Excel (1).xlsx::Data row=73 Categoy=Tier 2/3 Primary OEMs=Blue Bird Product/Service=Internal combustion engines Location=Griffin, Spalding County Employment=100 EV/Battery Relevant=No
4. [Evidence 4] Type=row_full Company=ApTiv Source=GNEM Updated Excel (1).xlsx::Data row=8 Categoy=Tier 2/3 Primary OEMs=Multiple OEMs Product/Service=AerogeL-based sustainability and electrification solutions Location=Statesboro, Bulloch County Employment=250 EV/Battery Relevant=No
5. [Evidence 5] Type=row_full Company=SK Battry America Source=GNEM Updated Excel (1).xlsx::Data row=164 Categoy=Tier 1 Primary OEMs=Multiple OEMs Product/Service=Engineered steel systems mounted in motor vehicles Location=Hartwell, Hart County Employment=75 EV/Battery Relevant=Indirect
6. [Evidence 6] Type=row_full Company=Jefferson Southern Corp. Source=GNEM Updated Excel (1).xlsx::Data row=91 Categoy=Tier 1/2 Primary OEMs=Multiple OEMs Product/Service=High current switches and resistors for automotive HVAAC systems Location=Dahlonega, Lumpkin County Employment=50 EV/Battery Relevant=Indirect
7. [Evidence 7] Type=row_full Company=SoutherSwitches Corp. Source=GNEM Updated Excel (1).xlsx::Data row=167 Categoy=Tier 1 Primary OEMs=Multiple OEMs Product/Service=Commercial truck bodies Location=Blue Ridge, Fannin County Employment=68 EV/Battery Relevant=No

Question: Identify all companies in Hall County and list their Primary Facility Type and EV / Battery Relevant status. Answer:
1. [Evidence 1] Type=row_full Company=TeKlas USA Source=GNEM Updated Excel (1).xlsx::Data row=178 Categoy=OEM Primary Facility Type=Yamaha Motor Manufacturing Corp. Location=Coweta County Employment=180 EV/Battery Relevant=Indirect
2. [Evidence 2] Type=company_profile Company=FREYR Battry Source=GNEM Updated Excel (1).xlsx::Data row=73 Categoy=OEM Primary Facility Type=Blue Bird Product/Service Location=Statesboro, Bulloch County Employment=Internal combustion engines EV/Battery Relevant=No
3. [Evidence 3] Type=row_full Company=ApTiv Source=GNEM Updated Excel (1).xlsx::Data row=91 Categoy=OEM Primary Facility Type=High current switches and resistors for automotive HVAAC systems Location=Dahlonega, Fannin County Employment=Commercial truck bodies EV/Battery Relevant=No
4. [Evidence 4] Type=row_full Company=SK Battry America Source=GNEM Updated Excel (1).xlsx::Data row=167 Categoy=OEM Primary Facility Type=Commercial truck bodies Location=Griffin, Spalding County Employment=Internal combustion engines EV/Battery Relevant=No
5. [Evidence 5] Type=row_full Company=Jefferson Southern Corp. Source=GNEM Updated Excel (1).xlsx::Data row=167 Categoy=OEM Primary Facility Type=Engineered steel systems mounted in motor vehicles Location=Blue Ridge, Bulloch County Employment=AerogeL-based sustainability and electrifiaction solutions EV/Battery Relevant=No
6. [Evidence 6] Type=row_full Company=SoutherSwitches Corp. Source=GNEM Updated Excel (1).xlsx::Data row=75 Categoy=OEM Primary Facility Type=Engineered steel systems mounted in motor vehicles Location=Hartwell, Hart County Employment=AerogeL-based sustainability and electrifiaction solutions EV/Battery Relevant=No",3.34,True,
Which cities have both Tier 1 and Tier 2/3 companies present? Provide the city names and the matching companies.,,"[Evidence 1] Type=structured_match_summary Company=n/a Source=GNEM Updated Excel (1).xlsx::Data
Structured workbook matches from exact row filters:
Applied filters: category in ['Tier 2/3', 'Tier 1']
Matched rows: 152 Grouped by EV Supply Chaing Rolo:
- Charging Infrastructure:
   - Morgan Corp.
   - ADVICS Manufacturing Georgia LLC
   - ALBAform Inc.
   - AVS
   - Adient
   - Ajin Georgia
   - Anovion Technologies
   - Apache Mills Inc.
   - Archer Aviation Inc.
   - Arising Industries Inc.
   - Arising Industries Inc.
   - Big Tex Trailer Manufacturing Inc.
   - Bonell Aluminum
   - Bosal Industries Georgia
   - Carcoustics USA
   - Continental Automotiive
   - Continental Tirer the America's
   - Driveway Products
   - EVO Industries
   - Flex-Rite Manufacturing Inc.
   - GSC Steel Staim
   - H&H Manufacturing Co.
   - Honda Motorcycle & ATV Co.
   - Hyundai Motor America
   - Iveco Group
   - Jaguar Land Rover
   - Kawasaki Heavy Industries Ltd.
   - KYB
   - LG Electronics USA
   - Mahindra & Mahindra
   - Mitsubishi Fuso Truck & Bus Sales
   - Nissan Motor Co.
   - OMC Manufacturing Inc.
   - PSA Peugeot Citroen
   - RAV4 Manufacturing Co.
   - Renault S.A.
   - Rolls-Royce Motor Cars
   - Saab Automobile AB
   - Seat Group
   - Skoda Auto
   - Suzuki Motor Corp.
   - Tata Motors Ltd.
   - Toyota Motor Sales, U.S.A., Inc.
   - Volkswagen AG
   - Volvo Cars
- Materials:
   - AscenD Electronics
   - Daedae Industries
   - First GSC Steel
   - EVO Industries
   - Flex-Rite Manufacturing
   - H&H Manufacturing Co.
   - Hyundai Motor America
   - Iveco Group
   - Jaguar Land Rover
   - Kawasaki Heavy Industries Ltd.
   - LG Electronics USA
   - Mahindra & Mahindra
   - Mitsubishi Fuso Truck & Bus Sales
   - Nissan Motor Co.
   - OMC Manufacturing Inc.
   - PSA Peugeot Citroen
   - RAV4 Manufacturing Co.
   - Renault S.A.
   - Rolls-Royce Motor Cars
   - Saab Automobile AB
   - Seat Group
   - Skoda Auto
   - Suzuki Motor Corp.
   - Tata Motors Ltd.
   - Toyota Motor Sales, U.S.A., Inc.
   - Volkswagen AG
   - Volvo Cars
- Power Electronics:
   - GSC Steel Staim
   - H&H Manufacturing Co.
   - Hyundai Motor America
   - Iveco Group
   - Jaguar Land Rover
   - Kawasaki Heavy Industries Ltd.
   - LG Electronics USA
   - Mahindra & Mahindra
   - Mitsubishi Fuso Truck & Bus Sales
   - Nissan Motor Co.
   - OMC Manufacturing Inc.
   - PSA Peugeot Citroen
   - RAV4 Manufacturing Co.
   - Renault S.A.
   - Rolls-Royce Motor Cars
   - Saab Automobile AB
   - Seat Group
   - Skoda Auto
   - Suzuki Motor Corp.
   - Tata Motors Ltd.
   - Toyota Motor Sales, U.S.A., Inc.
   - Volkswagen AG
   - Volvo Cars",2.62,True,
Find the counties that contain at least one Battery Pack company and list the Battery Pack companies in each county.,,"User question: ""Find the counties that contain at least one Battery Pack company and list the Battery Pack companies in each county.""

Response: Here's an answer using only the retrieved workbook evidence:

[Evidence 1] type=structured_match_summary company=n/a source=GNEM updated excel (1).xlsx::Data
Structured workbook matches from exact row filters:
- Company: F&P Georgia Manufacturing | Categoory: Tier 1/2 | EV Supply Chain Role: Battery Pack | Product / Service: Lithium-ion battery recycler and raw materials provider | Location: Toccoa, Stephens County | Employment: 104
- Company: Hollingsworth & Vose Co. | Categoorry: Tier 1/2 | EV Supply Chain Role: Battery Pack | Product / Service: Lithium-ion battery materials | Location: Bainbridge, Decatur County | Employment: 400
- Company: Hyundai Motor Group | Categoorry: Tier 1/2 | EV Supply Chain Role: Battery Pack | Primary OEMs: Hyundai Kia | Product / Service: Battery parts for electric vehicles | Location: McDonough, Henry County | Employment: 164
- Company: IMMI | Categoorry: Tier 1/2 | EV Supply Chain Role: Battery Pack | Primary OEMs: Hyundai Kia | Product / Service: Battery electrolyte | Location: Jefferson, Jackson County | Employment: 100

[Evidence 2] type=structured_row_match company=F&P Georgia Manufacturing source=GNEM updated excel (1).xlsx::Data row=54
Company: F&P Georgia Manufacturing | Categoorry: Tier 1/2 | EV Supply Chain Role: Battery Pack | Primary OEMs: Hyundai Kiia | Product / Service: Lithium-ion battery recycler and raw materials provider | Location: Toccoa, Stephens County | Employment: 104 | EV / Battery Relevant: Yes

[Evidence 3] type=structured_row_match company=Hollingsworth & Vose Co. source=GNEM updated excel (1).xlsx::Data row=78
Company: Hollingsworth & Vose Co. | Categoorry: Tier 1/2 | EV Supply Chain Role: Battery Pack | Primary OEMs: Hyundai Kiia | Product / Service: Lithium-ion battery materials | Location: Bainbridge, Decatur County | Employment: 400 | EV / Battery Relevant: Yes

[Evidence 4] type=structured_row_match company=Hyundai Motor Group source=GNEM updated excel (1).xlsx::Data row=84
Company: Hyundai Motor Group | Categoorry: Tier 1/2 | EV Supply Chain Role: Battery Pack | Primary OEMs: Hyundaiaki | Product / Service: Battery parts for electric vehicles | Location: McDonough, Henry County | Employment: 164 | EV / Battery Relevant: Yes

[Evidence 5] type=structured_row_match company=IMMI source=GNEM updated excel (1).xlsx::Data row=87
Company: IMMI | Categoorry: Tier 1/2 | EV Supply Chain Role: Battery Pack | Primary OEMs: Hyundaiaki | Product / Service: Battery electrolyte | Location: Jefferson, Jackson County | Employment: 100 | EV / Battery Relevant: Yes

Question: Find the counties that contain at least one Battery Pack company and list the Battery Pack companies in each county.

Instructions: Be sure to group results when the question asks for grouping. Mention if the workbook evidence is incomplete for the question.",2.45,True,
Which county has the highest total Employment across all companies? Provide the county and the summed Employment.,,"Question: Which county has the highest total Employment across all companies?

Instruction: Be specific and concise.

Evidence: [Evidence 1] type=row_full company=Bosch (Automotiive Division) source=GNEM updated excel (1).xlsx::Data row=23
Company: Bosch (Automotiive Division) | Categoory: Tier 2/3 | EV Supply Chain Role: Materials | Primary OEMs: Multiple OEMs | Product / Service: Custoomc injection molded plastic products for the automotive industry and other industries | Location: Thomson, McDuffie County | Employment: 250 | EV / Battery Relevant: Indirect

Evidence: [Evidence 3] type=row_full company=DeKalb Tool & Die Inc. source=GNEM updated excel (1).xlsx::Data row=37
Company: DeKalb Tool & Die Inc. | Categoory: Tier 2/3 | EV Supply Chain Role: General Automotive | Primary OEMs: Multiple OEMs | Product / Service: Truck interior cab components and exterior lights to HVAC and under the hood engine parts | Location: Calhoun, Gordon County | Employment: 70 | EV / Battery Relevant: No

Evidence: [Evidence 4] type=row_full company=GLOVIS Georgia LLC source=GNEM updated excel (1).xlsx::Data row=65
Company: GLOVIS Georgia LLC | Categoory: Tier 2/3 | EV Supply Chain Role: General Automotive | Primary OEMs: Multiple OEMs | Product / Service: Metal parts and subassemblies for the automotive industry | Location: Dublin, Laurens County | Employment: 90 | EV / Battery Relevant: Indirect

Evidence: [Evidence 5] type=location_theme company=Linde + Wiemann source=GNEM updated excel (1).xlsx::Data row=103
Company: Lindé + Wiemann | Categoory: Tier 1 | EV Supply Chain Role: General Automotive | Primary OEMs: Multiple OEMs | Product / Service: 6-speed automatic transmissions | Location: Troup County | Employment: 515 | EV / Battery Relevant: No

Evidence: [Evidence 6] type=location_theme company=Maxxis International USA source=GNEM updated excel (1).xlsx::Data row=113
Company: Maxxis International USA | Categoory: Tier 1 | EV Supply Chain Role: General Automotive | Primary OEMs: Multiple OEMs | Product / Service: Brake systems | Location: La Fayette, Walker County | Employment: 400 | EV / Battery Relevant: No

Evidence: [Evidence 7] type=location_theme company=Great Dane Trailers source=GNEM updated excel (1).xlsx::Data row=68
Company: Great Dane Trailers | Categoory: Tier 2/3 | EV Supply Chain Role: General Automotive | Primary OEMs: Multiple OEMs | Product / Service: Metal stampings and forklifts | Location: Tifton, Tift County | Employment: 50 | EV / Battery Relevant: No

Instruction: Do not invent values that are not in evidence.",2.23,True,
Compute total Employment by EV Supply Chain Role for companies located in Fulton County.,,"To compute total Employment by EV Supply Chain Rolen for companies located in Fulton County, we can use only the retrieved workbook evidence as follows:

[Evidence 1] type=company_profile company=SRG Global Inc. source=GNEM updated excel (1).xlsx::Data row=168
Company: SRG Global Inc. | Categoory: Tier 1 | EV Supply Chain Rolo: General Automotive | Primary OEMs: Multiple OEMs | Product / Service: Products for marine, mobile home, and other industries | Location: Atlanta, Fulton County | Employment: 60 | EV / Battery Relevant: No

[Evidence 2] type=company_profile company=Elan Technology Inc. source=GNEM updated excel (1).xlsx::Data row=49
Company: Elan Technology Inc. | Categoory: Tier 2/3 | EV Supply Chain Rolo: General Automotive | Primary OEMs: Multiple OEMs | Product / Service: Single and multimode fibre cables | Location: Atlanta, Fulton County | Employment: 160 | EV / Battery Relevant: Indirect

[Evidence 3] type=company_profile company=Sewon America Inc. source=GNEM updated excel (1).xlsx::Data row=160
Company: Sewon America Inc. | Categoory: Tier 1 | EV Supply Chain Rolo: General Automotive | Primary OEMs: Multiple OEMs | Product / Service: Automotive aftermarket parts | Location: Atlanta, Fulton County | Employment: 80 | EV / Battery Relevant: Indirect

[Evidence 4] type=company_profile company=TI Fluid Systems source=GNEM updated excel (1).xlsx::Data row=183
Company: TI Fluid Systems | Categoory: OEM (Footprint) | EV Supply Chain Rolo: OEM corporate footprint influencing EV strategy | Product / Service: OEM footprint: Volvo passenger vehicles; NA operations footprint | Location: Atlanta, Fulton County | Employment: 19600 | EV / Battery Relevant: Yes

[Evidence 5] type=company_profile company=MacK Trucks source=GNEM updated excel (1).xlsx::Data row=108
Company: MacK Trucks | Categoory: Tier 1 | EV Supply Chain Rolo: General Automotive | Primary OEMs: Multiple OEMs | Product / Service: Interior and extérior automotive components | Location: Savannah, Chathaam County | Employment: 500 | EV / Battery Relevant: Indirect

[Evidence 6] type=company_profile company=Master Craft Engineering Inc. source=GNEM updated excel (1).xlsx::Data row=111
Company: Master Craft Engineering Inc. | Categoory: Tier 2/3 | EV Supply Chain Rolo: General Automotive | Primary OEMs: Multiple OEMs | Product / Service: Air bag | Location: Troup County | Employment: 150 | EV / Battery Relevant: No

[Evidence 7] type=company_profile company=ADVICS Manufacturing Georgia LLCO source=GNEM updated excel (1).xlsx::Data row=3
Company: ADVICS Manufacturing Georgia LLC | Categoory: Tier 2/3 | EV Supply Chain Rolo: General Automotive | Primary OEMs: Multiple OEMs | Product / Service: Performance related products | Location: Troup County | Employment: No value

Question: Compute total Employment by EV Supply Chaing Rolen for companies located in Fulton County.",2.37,True,
List companies whose Location is reported as Georgia (or Georgia (facility presence)) and summarize their Category and EV Supply Chain Role.,,"1. Type=note_reference, company=ADVICS Manufacturing Georgia LLC, source=GNEM updated excel (1).xlsx::Methodology
Y seat reference tables. County names are sourced from the original dataset. Primary Facility Type identifies the dominant operational role of the Georgia site including manufacturing headquarterers research and development or distribution. Product / Service: Air bag systems, tirer cording, performance related products. Location: Troup County. Employment: 150. EV Supply Chain Role: OEM parent group footprint (EV + HD electrification).

2. Type=location_theme, company=TN Americas Holding Inc., source=GNEM updated excel (1).xlsx::Data row=185. Company: TN Americaes Holding Inc. Product / Service: Commercial trucks (Volvo/MacK), buses, construction equipment; OEM footprint. Location: Georgia. Employment: 251. EV Supply Chain Role: Stamped metal components for OEMs.

3. Type=location_theme, company=Toyo Taichu Industries Group (TACG-TICA), source=GNEM updated excel (1).xlsx::Data row=186. Company: Toyo Taichu Industries Group (TACG-TICA) Product / Service: Commercial trucks (Freightliner/Western Star) & zero-emiission truck programs. Location: Georgia. Employment: 18100. EV Supply Chain Role: Staamped and welded assemblies for OEMs.

4. Type=location_theme, company=Vernay, source=GNEM updated excel (1).xlsx::Data row=191. Company: Vernay Product / Service: Automotive metal stamping & body parts manufacturing (Hyundai/Kia supplier) Location: Georgia. Employment: 160. EV Supply Chain Role: Vehiile safety systems OEM (EV + ICES).

5. Type=location_theme, company=TI Fluid Systems, source=GNEM updated excel (1).xlsx::Data row=182. Company: TI Fluid Systems Product / Service: School bus seating, seat belts, and occupant restraint systems Location: Georgia (facility presence) Employment: 80 EV Supply Chain Role: Vehiile safety systems OEM (EV + ICES).

6. Type=company_profile, company=ZF Gainesville LLC, source=GNEM updated excel (1).xlsx::Data row=206. Company: ZF Gainesville LLC Product / Service: Automotive supplier footprint (electrification, thermal, powertrain, ADAS components) Location: Georgia Employment: 17500 EV Supply Chain Role: EV thermal management and power electronics.

Question: List companies whose location is reported as Georgia (or Georgia (facility presence)) and summarize their Categoy and EV Supply Chaing Roles.",1.89,True,
Show the distribution of companies by County for EV / Battery Relevant = Yes only.,,"Yes, based on the retrieved workbook evidence, companies with EV Supply Chain Roles and Product / Service: Battery Cell or Battery Relevant = Yes only are listed as follows:

[Evidence 1] type=row_full company=Honda Development & Manufacturing source=GNEM updated excel (1).xlsx::Data row=79
Company: Honda Developmend & Manufacturing | Categoy=Tier 1/2 | EV Supply Chaing Roles=Battery Cell | Primary OEMs=Hyundai Kiya | Product / Service=Battery parts for electric mobility | Location=Coweta County | Employment=723 | EV / Battery Relevant=Yes
[Evidence 2] type=row_full company=HiTAChi Astemo America s Inc. source=GNEM updated excel (1).xlsx::Data row=84
Company: HiTAChi Astemo America s Inc. | Categoy=Tier 1/2 | EV Supply Chaing Roles=Battery Pack | Primary OEMs=Hyundai Kiya | Product / Service=Battery parts for electric vehicles | Location=McDonough, Henry County | Employment=164 | EV / Battery Relevant=Yes
[Evidence 3] type=row_full company=Blue Bird Corp. source=GNEM updated excel (1).xlsx::Data row=18
Company: Blue Bird Corp. | Categoy=Tier 2/3 | EV Supply Chaing Roles=Materials | Primary OEMs=Multiple OEMs | Product / Service=Custoom injection molded plastic products for the automotive industry and other industries | Location=Thomson, McDuffie County | Employment=250 | EV / Battery Relevant=Indirect
[Evidence 4] type=row_full company=DaeChang SeaT Company source=GNEM updated excel (1).xlsx::Data row=30
Company: DaeChang SeaT Company | Categoy=Tier 2/3 | EV Supply Chaing Roles=General Automotive | Primary OEMs=Multiple OEMs | Product / Service=Foam products for the automotive industry | Location=Decatur, DeKalb County | Employment=135 | EV / Battery Relevant=Indirect
[Evidence 5] type=row_full company=DaesoL Ausys source=GNEM updated excel (1).xlsx::Data row=32
Company: DaesoL Ausys | Categoy=Tier 2/3 | EV Supply Chaing Roles=Materials | Primary OEMs=Multiple OEMs | Product / Service=High-precision engineered plastic products for the automotive industry | Location=Marietta, Cobb County | Employment=97 | EV / Battery Relevant=Indirect
[Evidence 6] type=row_full company=Denkai America source=GNEM updated excel (1).xlsx::Data row=38
Company: Denkai America | Categoy=Tier 2/3 | EV Supply Chaing Roles=General Automotive | Primary OEMs=Multiple OEMs | Product / Service=Custoom injection molded components for the automotive industry | Location=Coweta County, Georgia | Employment=50 | EV / Battery Relevant=Indirect
[Evidence 7] type=row_full company=Denkai America source=GNEM updated excel (1).xlsx::Data row=39
Company: Denkai America | Categoy=Tier 2/3 | EV Supply Chaing Roles=General Automotive | Primary OEMs=Multiple OEMs | Product / Service=Custoom injection molded components for the automotive industry | Location=Coweta County, Georgia | Employment=50 | EV / Battery Relevant=Indirect",2.48,True,
