run_name,provider,model_name,rag_enabled,question,reference_answer,reference_source,answer,latency_seconds,success,error_message,answer_accuracy,faithfulness,response_groundedness,grounded_claim_ratio,unsupported_claim_ratio,contradicted_claim_ratio
qwen_no_rag,ollama,qwen2.5:14b,False,List all companies whose Product / Service text mentions 'lithium' and include their EV Supply Chain Role and Location.,"Product / Service mentions 'lithium' [4]: Down 2 Earth Trailers | EV Supply Chain Role: General Automotive | Location: Cartersville, Bartow County Enplas USA Inc. | EV Supply Chain Role: General Automotive | Location: Covington, Newton County F&P Georgia Manufacturing | EV Supply Chain Role: Battery Pack | Location: Toccoa, Stephens County Hollingsworth & Vose Co. | EV Supply Chain Role: Battery Pack | Location: Bainbridge, Decatur County",golden,"From general knowledge, I cannot provide an exact list as it would require specific dataset information. However, to give you a structured answer based on the criteria you provided:

1. Company A - Product/Service: Lithium extraction technology - EV Supply Chain Role: Raw Material Supplier - Location: Australia
2. Company B - Product/Service: Lithium-ion battery production - EV Supply Chain Role: Battery Manufacturer - Location: China

Please note that these are illustrative examples and not based on a specific dataset. For an accurate list, you would need to search through relevant databases or industry reports focusing on companies involved in lithium-related products and services within the electric vehicle supply chain.",2.66,True,,0.0,,,,,
qwen_no_rag,ollama,qwen2.5:14b,False,"Which companies are described as a recycler in Product / Service, and what are their Categories?","Product / Service describes a recycler [3]: EVCO Plastics | Category: Tier 2/3 | Product / Service: Recycler of copper, precious metals, and non-ferrous materials Enplas USA Inc. | Category: Tier 2/3 | Product / Service: Recycler of lithium ion batteries F&P Georgia Manufacturing | Category: Tier 1/2 | Product / Service: Lithium-ion battery recycler and raw materials provider",golden,"To directly answer your question based on general knowledge without specific dataset details:

Companies that describe themselves as ""recyclers"" under the product/service category typically operate within environmental services. Their categories might include Waste Management, Environmental Consulting, Recycling Services, Sustainable Solutions, or Green Technology.

For exact company names and detailed categorizations, you would need to refer to a specific database or directory of companies.",1.56,True,,0.0,,,,,
qwen_no_rag,ollama,qwen2.5:14b,False,Find companies whose Product / Service mentions 'wiring harness' or 'wire harness' and provide their Primary OEMs.,Product / Service mentions 'wiring harness' / 'wire harness' [3]: Solvay Specialty Polymers USA LLC | Primary OEMs: Multiple OEMs WIKA USA | Primary OEMs: Blank / Missing Woodbridge Foam Corp. | Primary OEMs: Blank / Missing,golden,"To find companies that mention ""wiring harness"" or ""wire harness"" in their product/service description, you would typically look through a database or directory of manufacturers. These companies often serve as suppliers to Original Equipment Manufacturers (OEMs). Without specific data, I can't provide exact company names and their primary OEM clients. However, industries such as automotive, aerospace, and electronics commonly use wiring harnesses, and major players in these sectors often have dedicated suppliers for this product type.",1.9,True,,0.0,,,,,
qwen_no_rag,ollama,qwen2.5:14b,False,"Which companies mention 'connectors' in Product / Service, and what is their EV / Battery Relevant status?",Product / Service mentions 'connectors' [2]: WIKA USA | EV / Battery Relevant: Yes | EV Supply Chain Role: HV and LV wiring harnesses for EVs and ICE vehicles Woory Industrial Co. | EV / Battery Relevant: Yes | EV Supply Chain Role: High‑voltage EV connectors and electronics,golden,"Without specific data or dataset details, I cannot provide exact company names mentioning ""connectors"" in their product/service descriptions or their EV/Battery Relevant statuses. However, generally speaking, companies that deal with connectors might be involved in the manufacturing of electrical or mechanical connectors used in various industries including electric vehicles (EVs) and battery technology. These companies could have an ""EV/Battery Relevant"" status if they supply components directly to the EV or battery industry. For precise information, you would need to consult a specific dataset or directory that lists such details for each company.",2.15,True,,0.0,,,,,
qwen_no_rag,ollama,qwen2.5:14b,False,Identify companies whose Product / Service mentions 'thermal' and list their EV Supply Chain Role and Primary Facility Type.,Product / Service mentions 'thermal' [5]: Freudenberg-NOK | EV Supply Chain Role: Thermal Management | Primary Facility Type: Manufacturing Plant Novelis Inc. | EV Supply Chain Role: Thermal Management | Primary Facility Type: Manufacturing Plant Peerless-Winsmith Inc. | EV Supply Chain Role: Thermal Management | Primary Facility Type: Manufacturing Plant ZF Gainesville LLC | EV Supply Chain Role: EV thermal management and power electronics | Primary Facility Type: Manufacturing ZF Gainesville LLC | EV Supply Chain Role: EV thermal systems and electronics | Primary Facility Type: Engineering / Operations,golden,"To identify companies involved in electric vehicle (EV) supply chains where ""thermal"" is mentioned in relation to their product or service, we would typically look at industry databases or company profiles. Companies that deal with thermal management systems are likely to be listed under roles such as Thermal Management Component Supplier, Battery Cooling System Manufacturer, etc., and their primary facility type might include Manufacturing Plant, Research & Development Center, among others.

Without specific dataset details, here is a general example:

1. **Company A**
   - EV Supply Chain Role: Thermal Management Component Supplier
   - Primary Facility Type: Manufacturing Plant

2. **Company B**
   - EV Supply Chain Role: Battery Cooling System Manufacturer
   - Primary Facility Type: Research & Development Center

For exact details, you would need to consult specific industry reports or company websites for precise information.",3.16,True,,0.0,,,,,
qwen_no_rag,ollama,qwen2.5:14b,False,List companies whose Product / Service mentions 'powder coatings' and include their Category and Location.,"Product / Service mentions 'powder coatings' [1]: Archer Aviation Inc. | Category: Tier 2/3 | Location: Ellaville, Schley County",golden,"From general knowledge, here are some companies that deal with powder coatings along with their categories and locations:

1. Axalta Coating Systems Ltd.
   - **Category:** Industrial Chemicals & Materials
   - **Location:** United States

2. PPG Industries Inc.
   - **Category:** Paints & Coatings
   - **Location:** United States

3. Sherwin-Williams Company (The)
   - **Category:** Paints & Coatings
   - **Location:** United States

4. Nippon Paint Holdings Co., Ltd.
   - **Category:** Paints & Coatings
   - **Location:** Japan

5. KCC Corporation
   - **Category:** Industrial Chemicals & Materials
   - **Location:** South Korea

These companies are known for their involvement in powder coatings, which is a type of coating that is applied as free-flowing dry powders and then heated to form a protective or decorative finish.",3.61,True,,0.0,,,,,
qwen_no_rag,ollama,qwen2.5:14b,False,"Which companies mention 'sensors' in Product / Service, and what EV Supply Chain Role are they assigned?",Product / Service mentions 'sensors' [2]: Grudem | EV Supply Chain Role: General Automotive Woory Industrial Co. | EV Supply Chain Role: High‑voltage EV connectors and electronics,golden,"To directly answer your question based on general knowledge without specific dataset details:

Several companies involved in the electric vehicle (EV) supply chain may mention ""sensors"" in their product or service offerings. These companies could have various roles within the EV supply chain, such as component suppliers, system integrators, or technology providers.

For example:
- Companies like Bosch and Continental are known to offer sensor technologies that can be crucial for advanced driver-assistance systems (ADAS) and autonomous driving features in EVs.
- They might be assigned an ""EV Supply Chain Role"" such as Sensor Supplier, ADAS System Integrator, or Technology Provider.

Without specific dataset details, I cannot provide a precise list of companies and their exact roles. However, these examples illustrate how sensor technology fits into the broader context of the EV supply chain.",3.08,True,,0.0,,,,,
qwen_no_rag,ollama,qwen2.5:14b,False,"For each Classification Method, count the number of companies and list the top 5 companies by Employment within each method.","Classification Method counts and top 5 companies by Employment: Supplier: 170 Top 5 by Employment: Jefferson Southern Corporation (900); Joon Georgia, Inc. (900); JTEKT North America Corp. (860); Grudem (807); Hitachi Astemo (800) Public OEM footprint / supplier listing: 26 Top 5 by Employment: WIKA USA (250,000); Yazaki North America (230,000); YKK USA Inc. (190,159); Yamaha Motor Manufacturing Corp. (190,000); Yachiyo Manufacturing of America LLC (173,700) Direct Manufacturer: 11 Top 5 by Employment: Superior Essex Inc. (8,100); Suzuki Manufacturing of America Corp. (7,500); TCI Powder Coatings (3,000); Thermal Ceramics Inc. (3,000); TE Connectivity (1,900)",golden,"To answer this question directly based on general model knowledge:

1. **Count the Number of Companies per Classification Method**: You would group all companies by their classification method and then count how many companies fall under each method.

2. **List Top 5 Companies by Employment Within Each Method**:
   - For each classification method, you would sort the companies based on employment numbers (from highest to lowest).
   - Then list the top 5 companies in terms of employment for that specific method.

Without a specific dataset or workbook, I can't provide exact figures. However, this is how you would approach organizing and analyzing such data if it were available.",2.49,True,,0.0,,,,,
qwen_no_rag,ollama,qwen2.5:14b,False,Identify entries classified as 'Public OEM footprint / supplier listing' and summarize their Categories and EV / Battery Relevant status.,Public OEM footprint / supplier listing [26 rows]: Category summary: OEM Supply Chain: 17; OEM (Footprint): 5; OEM Footprint: 3; OEM: 1 EV / Battery Relevant summary: Yes: 26 Companies: TI Fluid Systems; TI Fluid Systems; Tie Down Engineering; TN Americas Holding Inc.; Toyota Industries Group (TACG-TICA); Trenton Pressing; Trenton Pressing Inc.; Valeo; Vanguard National Trailer Corp.; Vernay; Vista Metals Corp.; Voestalpine Automotive Body Parts Inc.; Volvo Cars USA; Volvo Group North America; Wabash National Corp.; Wheelabrator Group Inc.; WIKA USA; Woodbridge Foam Corp.; Woory Industrial Co.; Yachiyo Manufacturing of America LLC; Yamaha Motor Manufacturing Corp.; Yazaki North America; YKK USA Inc.; ZF Gainesville LLC; ZF Gainesville LLC; ZF Gainesville LLC,golden,"From general model knowledge, I cannot access specific dataset details to identify entries classified as ""Public OEM footprint / supplier listing."" However, typically in such datasets or reports, entries under this classification would include information about suppliers relevant to Original Equipment Manufacturers (OEMs) and their public footprints. The Categories might cover various aspects of the supply chain, manufacturing, or technology related to EVs and batteries. The ""EV/Battery Relevant"" status would indicate whether a supplier's products or services are directly pertinent to electric vehicle production or battery technologies.

For a precise summary, you would need to review the specific dataset for exact categories and statuses listed under this classification.",2.49,True,,0.0,,,,,
qwen_no_rag,ollama,qwen2.5:14b,False,"Which companies are classified as Direct Manufacturer, and what EV Supply Chain Roles do they cover?",Direct Manufacturer entries [11]: Kia Georgia Inc. | EV Supply Chain Role: Vehicle Assembly Minebea AccessSolutions USA Inc. | EV Supply Chain Role: General Automotive Superior Essex Inc. | EV Supply Chain Role: Vehicle Assembly Suzuki Manufacturing of America Corp. | EV Supply Chain Role: Vehicle Assembly TCI Powder Coatings | EV Supply Chain Role: Vehicle Assembly TDK Components USA Inc. | EV Supply Chain Role: Vehicle Assembly TE Connectivity | EV Supply Chain Role: Vehicle Assembly Teklas USA | EV Supply Chain Role: Vehicle Assembly Textron Specialized Vehicles | EV Supply Chain Role: Vehicle Assembly Thermal Ceramics Inc. | EV Supply Chain Role: Vehicle Assembly Thomson Plastics Inc. | EV Supply Chain Role: Vehicle Assembly,golden,"Companies classified as Direct Manufacturers in the electric vehicle (EV) supply chain typically produce key components or vehicles themselves. They often cover roles such as Battery Manufacturing, Vehicle Assembly, and sometimes Cell Production. Specific examples of companies that might fall into this category include Tesla, BYD, and CATL, though the exact classification can vary based on their specific activities within the EV industry.",1.5,True,,0.0,,,,,
gemma_rag,ollama,gemma3:12b,True,List all companies whose Product / Service text mentions 'lithium' and include their EV Supply Chain Role and Location.,"Product / Service mentions 'lithium' [4]: Down 2 Earth Trailers | EV Supply Chain Role: General Automotive | Location: Cartersville, Bartow County Enplas USA Inc. | EV Supply Chain Role: General Automotive | Location: Covington, Newton County F&P Georgia Manufacturing | EV Supply Chain Role: Battery Pack | Location: Toccoa, Stephens County Hollingsworth & Vose Co. | EV Supply Chain Role: Battery Pack | Location: Bainbridge, Decatur County",golden,"- Company: Down 2 Earth Trailers | EV Supply Chain Role: General Automotive | Location: Cartersville, Bartow County
- Company: Enplas USA Inc. | EV Supply Chain Role: General Automotive | Location: Covington, Newton County
- Company: F&P Georgia Manufacturing | EV Supply Chain Role: Battery Pack | Location: Toccoa, Stephens County
- Company: Hollingsworth & Vose Co. | EV Supply Chain Role: Battery Pack | Location: Bainbridge, Decatur County
- Company: Solvay Specialty Polymers USA LLC | EV Supply Chain Role: General Automotive | Location: Springfield, Effingham County",5.53,True,,0.75,1.0,1.0,1.0,0.0,0.0
gemma_rag,ollama,gemma3:12b,True,"Which companies are described as a recycler in Product / Service, and what are their Categories?","Product / Service describes a recycler [3]: EVCO Plastics | Category: Tier 2/3 | Product / Service: Recycler of copper, precious metals, and non-ferrous materials Enplas USA Inc. | Category: Tier 2/3 | Product / Service: Recycler of lithium ion batteries F&P Georgia Manufacturing | Category: Tier 1/2 | Product / Service: Lithium-ion battery recycler and raw materials provider",golden,"The following companies are described as a recycler:
- EVCO Plastics, Product / Service: Recycler of copper, precious metals, and non-ferrous materials
- F&P Georgia Manufacturing, Product / Service: Lithium-ion battery recycler and raw materials provider
- Enplas USA Inc., Product / Service: Recycler of lithium ion batteries",1.74,True,,0.83,0.67,0.67,0.67,0.33,0.0
gemma_rag,ollama,gemma3:12b,True,Find companies whose Product / Service mentions 'wiring harness' or 'wire harness' and provide their Primary OEMs.,Product / Service mentions 'wiring harness' / 'wire harness' [3]: Solvay Specialty Polymers USA LLC | Primary OEMs: Multiple OEMs WIKA USA | Primary OEMs: Blank / Missing Woodbridge Foam Corp. | Primary OEMs: Blank / Missing,golden,"Companies whose Product / Service mentions 'wiring harness' or 'wire harness' and their Primary OEMs are:

- Company: Solvay Specialty Polymers USA LLC | Primary OEMs: Multiple OEMs
- Company: Woodbridge Foam Corp. | Primary OEMs: n/a
- Company: WIKA USA | Primary OEMs: n/a",1.61,True,,0.83,0.67,0.67,0.67,0.33,0.0
gemma_rag,ollama,gemma3:12b,True,"Which companies mention 'connectors' in Product / Service, and what is their EV / Battery Relevant status?",Product / Service mentions 'connectors' [2]: WIKA USA | EV / Battery Relevant: Yes | EV Supply Chain Role: HV and LV wiring harnesses for EVs and ICE vehicles Woory Industrial Co. | EV / Battery Relevant: Yes | EV Supply Chain Role: High‑voltage EV connectors and electronics,golden,"The provided evidence does not mention any companies with ""connectors"" in their Product / Service.",1.05,True,,0.0,1.0,1.0,1.0,0.0,0.0
gemma_rag,ollama,gemma3:12b,True,Identify companies whose Product / Service mentions 'thermal' and list their EV Supply Chain Role and Primary Facility Type.,Product / Service mentions 'thermal' [5]: Freudenberg-NOK | EV Supply Chain Role: Thermal Management | Primary Facility Type: Manufacturing Plant Novelis Inc. | EV Supply Chain Role: Thermal Management | Primary Facility Type: Manufacturing Plant Peerless-Winsmith Inc. | EV Supply Chain Role: Thermal Management | Primary Facility Type: Manufacturing Plant ZF Gainesville LLC | EV Supply Chain Role: EV thermal management and power electronics | Primary Facility Type: Manufacturing ZF Gainesville LLC | EV Supply Chain Role: EV thermal systems and electronics | Primary Facility Type: Engineering / Operations,golden,"- Company: Freudenberg-NOK | EV Supply Chain Role: Thermal Management | Primary Facility Type: Manufacturing Plant
- Company: Novelis Inc. | EV Supply Chain Role: Thermal Management | Primary Facility Type: Manufacturing Plant
- Company: Peerless-Winsmith Inc. | EV Supply Chain Role: Thermal Management | Primary Facility Type: Manufacturing Plant
- Company: ZF Gainesville LLC | EV Supply Chain Role: EV thermal management and power electronics | Primary Facility Type: Manufacturing
- Company: ZF Gainesville LLC | EV Supply Chain Role: EV thermal systems and electronics | Primary Facility Type: Engineering / Operations",2.72,True,,0.96,1.0,1.0,1.0,0.0,0.0
gemma_rag,ollama,gemma3:12b,True,List companies whose Product / Service mentions 'powder coatings' and include their Category and Location.,"Product / Service mentions 'powder coatings' [1]: Archer Aviation Inc. | Category: Tier 2/3 | Location: Ellaville, Schley County",golden,"- Company: Archer Aviation Inc. | Category: Tier 2/3 | Location: Ellaville, Schley County",0.9,True,,1.0,1.0,1.0,1.0,0.0,0.0
gemma_rag,ollama,gemma3:12b,True,"Which companies mention 'sensors' in Product / Service, and what EV Supply Chain Role are they assigned?",Product / Service mentions 'sensors' [2]: Grudem | EV Supply Chain Role: General Automotive Woory Industrial Co. | EV Supply Chain Role: High‑voltage EV connectors and electronics,golden,"The following companies mention 'sensors' in Product / Service:

*   **Yazaki North America:** EV Supply Chain Role: Power electronics, sensors, and EV systems
*   **YKK USA Inc.:** EV Supply Chain Role: EV sensors, braking, and control systems",1.51,True,,0.0,1.0,1.0,1.0,0.0,0.0
