run_name,provider,model_name,rag_enabled,question,reference_answer,reference_source,answer,latency_seconds,success,error_message,answer_accuracy,faithfulness,response_groundedness,context_precision,context_recall,grounded_claim_ratio,unsupported_claim_ratio,contradicted_claim_ratio,overall_metric_score_pct
qwen_rag,ollama,qwen2.5:14b,True,Identify the primary products and services associated with Sewon America Inc. across its different operational sites in Georgia.,"Sewon America Inc. offers different products and services across its Georgia locations
Atlanta, Fulton County: Automotive aftermarket parts
Athens, Clarke County: Motor vehicle engines and parts
Marietta, Cobb County: Fire truck bodies",golden,"Primary products and services associated with Sewon America Inc. across its different operational sites in Georgia:

- Motor vehicle engines and parts | Location: Peachtree City, Chattooga County | Employment: 75 | EV / Battery Relevant: Indirect | Primary Facility Type: Manufacturing Plant
- Fire truck bodies | Location: West Point, Troup County | Employment: 75 | EV / Battery Relevant: No | Primary Facility Type: Manufacturing Plant",3.09,True,,,0.0,,0.0,0.0,0.0,1.0,0.0,7.6923076923076925
qwen_rag,ollama,qwen2.5:14b,True,List all Tier 2/3 companies in Georgia with primary involvement in the electric vehicle or battery supply chain and specify their respective roles.,"There are 3 companies with primary involvement in the electric vehicle or battery supply chain.

Duckyang | Role: General Automotive
GSC Steel Stamping LLC | Role: Power Electronics
Enchem America Inc. | Role: General Automotive",golden,"Company: ACM Georgia LLC | Category: Tier 2/3 | Industry Group: Textile Products | EV Supply Chain Role: General Automotive | Primary Facility Type: Manufacturing Plant | Employment: 400 | EV / Battery Relevant: Indirect

Company: Adient | Category: Tier 2/3 | Industry Group: Textile Products | EV Supply Chain Role: General Automotive | Primary Facility Type: Manufacturing Plant | Employment: 180 | EV / Battery Relevant: Indirect",2.91,True,,,0.0,,0.0,0.0,0.0,1.0,0.0,7.6923076923076925
qwen_rag,ollama,qwen2.5:14b,True,"Show the full supplier network linked to Rivian Automotive in Georgia, broken down by tier and EV Supply Chain Role.","There are 5 companies linked to Rivian Automotive in Georgia.

Duckyang [Tier 2/3] | Role: General Automotive
Enchem America Inc. [Tier 2/3] | Role: General Automotive
GSC Steel Stamping LLC [Tier 2/3] | Role: Power Electronics
Hyundai Transys Georgia Powertrain [Tier 1/2] | Role: Thermal Management
Racemark International LLC [Tier 1] | Role: General Automotive",golden,"**Tier 1**

- **Vehicle Assembly**
  - Suzuki Manufacturing of America Corp. | Primary Facility Type: Manufacturing Plant | Employment: 7500 | EV / Battery Relevant: Yes

- **General Automotive**
  - Racemark International LLC | Primary Facility Type: R&D | Employment: 120 | EV / Battery Relevant: Yes
  - Hyundai Transys Georgia Seating Systems | Primary Facility Type: Manufacturing Plant | Employment: 110 | EV / Battery Relevant: Indirect

- **Thermal Management**
  - Hyundai Transys Georgia Powertrain | Primary Facility Type: Manufacturing Plant | Employment: 130 | EV / Battery Relevant: Yes

**Tier 2/3**

- **General Automotive**
  - GEDIA Georgia LLC | Primary Facility Type: Manufacturing Plant | Employment: 100 | EV / Battery Relevant: Indirect
  - Duckyang | Primary Facility Type: Manufacturing Plant | Employment: 250 | EV / Battery Relevant: Yes",4.51,True,,,0.0,,0.0,0.0,0.0,1.0,0.0,7.6923076923076925
qwen_rag,ollama,qwen2.5:14b,True,"Which Georgia companies produce battery materials such as anodes, cathodes, electrolytes, or copper foil, and what tier are they classified as?","There are 6 Georgia companies producing battery materials such as anodes, cathodes, electrolytes, or copper foil.

Down 2 Earth Trailers [Tier 2/3]
Duckyang [Tier 2/3]
Enplas USA Inc. [Tie 2/3]
F&P Georgia Manufacturing [Tier 1/2]
Hollingsworth & Vose Co. [Tier 1/2]
IMMI [Tier 1/2]",golden,"No Georgia companies produce battery materials such as anodes, cathodes, electrolytes, or copper foil according to the provided evidence. All listed companies have an EV Supply Chain Role of ""Materials"" but do not specify involvement with battery-specific components like anodes, cathodes, electrolytes, or copper foil in their product/service descriptions.",2.08,True,,,0.0,,0.0,0.0,0.0,1.0,0.0,7.6923076923076925
qwen_rag,ollama,qwen2.5:14b,True,Identify all Georgia companies with an EV Supply Chain Role related to wiring harnesses and show their Primary OEMs.,"There are 2 Georgia companies with an EV Supply Chain Role related to wiring harnesses.

WIKA USA | Primary OEMs: not listed
Woodbridge Foam Corp. | Primary OEMs: not listed",golden,"No companies in Georgia have an EV Supply Chain Role related to wiring harnesses according to the provided evidence. The roles listed are either ""General Automotive"" or ""Materials"".",1.89,True,,,0.0,,0.0,0.0,0.0,1.0,0.0,7.6923076923076925
qwen_rag,ollama,qwen2.5:14b,True,Find Georgia-based Tier 1 or Tier 1/2 suppliers capable of producing battery electrolytes or lithium-ion battery materials with existing OEM contracts.,"There are 6 Georgia Tier 1 or 1/2 suppliers capable of producing battery electrolytes or lithium-ion battery materials.

F&P Georgia Manufacturing [Tier 1/2] | OEMs: Hyundai Kia
Hitachi Astemo Americas Inc. [Tier 1/2] | OEMs: Hyundai Kia
Hollingsworth & Vose Co. [Tier 1/2] | OEMs: Hyundai Kia
Honda Development & Manufacturing [Tier 1/2] | OEMs: Hyundai Kia
Hyundai Motor Group [Tier 1/2] | OEMs: Hyundai Kia
IMMI [Tier 1/2] | OEMs: Hyundai Kia",golden,No companies found in the provided evidence match the criteria of being Georgia-based Tier 1 or Tier 1/2 suppliers capable of producing battery electrolytes or lithium-ion battery materials with existing OEM contracts. The listed companies either do not produce these specific materials or their product/service details are not specified to include battery electrolytes or lithium-ion battery materials.,2.75,True,,,0.0,,0.0,0.0,0.0,1.0,0.0,7.6923076923076925
qwen_rag,ollama,qwen2.5:14b,True,Which Georgia companies manufacture high-voltage wiring harnesses or EV electrical distribution components suitable for BEV platforms?,"There are 2 Georgia companies manufacturing high-voltage wiring harnesses or EV electrical distribution components suitable for BEV platforms

WIKA USA
Woodbridge Foam Corp.",golden,"WIKA USA | Category: OEM Supply Chain | EV Supply Chain Role: HV and LV wiring harnesses for EVs and ICE vehicles | Location: Georgia | Employment: 250000

Yachiyo Manufacturing of America LLC | Category: OEM Supply Chain | EV Supply Chain Role: EV electrical distribution and interior systems | Location: Marietta, Cobb County | Primary Facility Type: Manufacturing | Employment: 173700",3.19,True,,,0.0,,0.0,0.0,0.0,1.0,0.0,7.6923076923076925
qwen_rag,ollama,qwen2.5:14b,True,Identify Georgia Tier 2/3 companies in the Electronic and Electrical Equipment industry group that could be upgraded to supply EV power electronics.,No Georgia Tier 2/3 companies are classified under the Electronic and Other Electrical Equipment industry group.,golden,"GSC Steel Stamping LLC | Category: Tier 2/3 | Industry Group: Machinery Except Electrical | EV Supply Chain Role: Power Electronics | Primary Facility Type: Manufacturing Plant | Employment: 350 | Location: Gainesville, Hall County | Primary OEMs: Hyundai Kia Rivian",2.61,True,,,0.0,,0.0,0.0,0.0,1.0,0.0,7.6923076923076925
qwen_rag,ollama,qwen2.5:14b,True,Find Georgia-based companies that manufacture copper foil or electrodeposited materials suitable for EV battery current collectors.,"There is 1 company in Georgia specifically identified for the manufacture of materials suitable for EV battery current collectors:
Duckyang",golden,No Georgia-based companies were found in the provided evidence that manufacture copper foil or electrodeposited materials suitable for EV battery current collectors. All listed companies deal with rubber and miscellaneous plastic products and do not match the specified criteria.,1.67,True,,,0.0,,0.0,0.0,0.0,1.0,0.0,7.6923076923076925
qwen_rag,ollama,qwen2.5:14b,True,"Which Georgia Tier 1/2 companies produce engineered plastics, polymers, or composite materials applicable to EV structural or thermal components?","No Georgia Tier 1/2 companies are explicitly identified as producing engineered plastics, polymers, or composite materials applicable to EV structural or thermal components.",golden,"Company: PHA Body Systems LLC | Category: Tier 1 | Industry Group: Transportation Equipment | EV Supply Chain Role: Materials | Primary Facility Type: Manufacturing Plant | Employment: 145 | Location: Flowery Branch, Hall County

Company: SK Battery America | Category: Tier 1 | Industry Group: Transportation Equipment | EV Supply Chain Role: Materials | Primary Facility Type: Manufacturing Plant | Employment: 75 | Location: Lagrange, Troup County",3.22,True,,,0.0,,0.0,0.0,0.0,1.0,0.0,7.6923076923076925
qwen_rag,ollama,qwen2.5:14b,True,Find Georgia suppliers with existing Hyundai Kia contracts that could be expanded to support Hyundai Metaplant's EV battery production ramp-up.,"There are 12 companies with existing Hyundai Kia contracts that could be expanded to support Hyundai Metaplant's EV battery production ramp-up.

F&P Georgia Manufacturing
Duckyang
GSC Steel Stamping LLC
Hitachi Astemo Americas Inc.
Hollingsworth & Vose Co.
Honda Development & Manufacturing
Hyundai Motor Group
Hyundai Transys Georgia Powertrain
IMMI
Enchem America Inc.
Racemark International LLC
Superior Essex Inc.",golden,"Battery Pack Suppliers:
- F&P Georgia Manufacturing | Location: Rome, Floyd County | Employment: 104
- Hitachi Astemo Americas Inc. | Location: Shorter | Employment: 723
- Hollingsworth & Vose Co. | Location: Hawkinsville, Pulaski County | Employment: 400
- Hyundai Motor Group | Location: Ellabell, Bryan County | Employment: 164
- IMMI | Location: Dublin, Laurens County | Employment: 100

Battery Cell Suppliers:
- Honda Development & Manufacturing | Location: Tallapoosa, Cherokee County | Employment: 400",3.22,True,,,0.0,,0.0,0.0,0.0,1.0,0.0,7.6923076923076925
qwen_rag,ollama,qwen2.5:14b,True,"Identify Georgia companies producing DC-to-DC converters, capacitors, or power electronics components relevant to EV drivetrains and what tier is each assigned?","There are 3 Georgia companies producing DC-to-DC converters, capacitors, or power electronics components relevant to EV drivetrains.

GSC Steel Stamping LLC [Tier 2/3]
Hyundai MOBIS (Georgia) [Tier 1/2]
Hyundai Transys Georgia Seating Systems [Tier 1/2]",golden,"GSC Steel Stamping LLC | Tier 2/3 | DC-to-DC converters | Gainesville, Hall County | Manufacturing Plant | 350

ZF Gainesville LLC | OEM Supply Chain | Power Electronics | Gainesville, Hall County | Manufacturing | 17500

Yazaki North America | OEM Footprint | Power electronics | Newnan, Coweta County | Engineering / Operations | 230000",3.11,True,,,0.0,,0.0,0.0,0.0,1.0,0.0,7.6923076923076925
qwen_rag,ollama,qwen2.5:14b,True,"Which Georgia companies provide powder coating-related products or services, and what tier are they classified under?","There is only 1 company that provides powder coating-related products or services
Archer Aviation Inc. | Category: Tier 2/3",golden,No Georgia companies provide powder coating-related products or services based on the provided evidence.,1.58,True,,,0.0,,0.0,0.0,0.0,1.0,0.0,7.6923076923076925
qwen_rag,ollama,qwen2.5:14b,True,"Which Georgia companies manufacture battery parts or enclosure systems and are classified as Tier 1/2, making them ready for direct OEM engagement and show which Primary OEMs they are linked to.","There are 6 Georgia companies manufacturing battery parts or enclosure systems and are classified as Tier 1/2, making them ready for direct OEM engagement.

F&P Georgia Manufacturing | OEMs: Hyundai Kia
Hitachi Astemo Americas Inc. | OEMs: Hyundai Kia
Hollingsworth & Vose Co. | OEMs: Hyundai Kia
Honda Development & Manufacturing | OEMs: Hyundai Kia
Hyundai Motor Group | OEMs: Hyundai Kia
IMMI | OEMs: Hyundai Kia",golden,"No Georgia companies in the provided evidence manufacture battery parts or enclosure systems and are classified as Tier 1/2, making them ready for direct OEM engagement. All listed companies are categorized as Tier 2/3 and their EV Supply Chain Role is ""General Automotive"". The Primary OEMs linked to these companies include Multiple OEMs, Hyundai Kia Rivian, Blue Bird, and Hyundai Kia.",2.79,True,,,0.0,,0.0,0.0,0.0,1.0,0.0,7.6923076923076925
qwen_rag,ollama,qwen2.5:14b,True,Find Tier 2/3 Georgia-based suppliers with employment over 300 that are classified as General Automotive but produce components transferable to EV platforms.,"There are 8 Tier 2/3 Georgia-based suppliers with employment over 300 that are classified as General Automotive but produce components transferable to EV platforms.

Arising Industries Inc. | Employment: 582
Dinex Emissions Inc. | Employment: 500
ACM Georgia LLC | Employment: 400
Dongwon Autopart Technology Georgia LLC | Employment: 315
FOX Factory | Employment: 345
AVS | Employment: 310
Flambeau Inc. | Employment: 700
Grudem | Employment: 807",golden,"Company: Arising Industries Inc. | Employment: 582 | Location: Covington, Henry County | Primary Facility Type: Manufacturing Plant | EV / Battery Relevant: Indirect | Supplier or Affiliation Type: Automotive supply chain participant

Company: Flambeau Inc. | Employment: 700 | Location: Adairsville, Bartow County | Primary Facility Type: Manufacturing Plant | EV / Battery Relevant: No | Supplier or Affiliation Type: Automotive supply chain participant

Company: Fouts Brothers Fire Equipment | Employment: 630 | Location: Ringgold, Catoosa County | Primary Facility Type: Manufacturing Plant | EV / Battery Relevant: Indirect | Supplier or Affiliation Type: Automotive supply chain participant

Company: Grudem | Employment: 807 | Location: Adairsville, Bartow County | Primary Facility Type: Manufacturing Plant | EV / Battery Relevant: No | Supplier or Affiliation Type: Automotive supply chain participant",5.11,True,,,0.0,,0.0,0.0,0.0,1.0,0.0,7.6923076923076925
qwen_rag,ollama,qwen2.5:14b,True,Identify Georgia Tier 2/3 companies in the Chemicals and Allied Products industry group and list their products.,"There are 2 Georgia Tier 2/3 companies in Chemicals and Allied Products industry group.

Archer Aviation Inc. | Product: Powder coatings for automotive and other industries
Arising Industries Inc. | Product: Rubber powders for tires",golden,"Company: Arising Industries Inc. | Category: Tier 2/3 | Industry Group: Chemicals and Allied Products | EV Supply Chain Role: General Automotive | Product / Service: N/A | Location: West Point, Chattahoochee County | Primary Facility Type: Manufacturing Plant | Employment: 100 | EV / Battery Relevant: No | Supplier or Affiliation Type: Automotive supply chain participant | Classification Method: Supplier",2.77,True,,,0.0,,0.0,0.0,0.0,1.0,0.0,7.6923076923076925
qwen_rag,ollama,qwen2.5:14b,True,"Which EV Supply Chain Roles in Georgia are served by only a single company, creating a single-point-of-failure risk for the state's EV ecosystem?","There are 28 Supply Chain Roles in Georgia served by only a single company, creating a single-point-of-failure risk for the state's EV ecosystem

Role: Advanced electrical architecture for EVs | Only company: Yamaha Motor Manufacturing Corp.
Role: Body and chassis components for EV and ICE OEMs | Only company: Vanguard National Trailer Corp.
Role: Charging Infrastructure | Only company: Morgan Corp.
Role: EV and ICE component manufacturing | Only company: Vista Metals Corp.
Role: EV and ICE powertrain and HVAC components | Only company: Voestalpine Automotive Body Parts Inc.
Role: EV body, powertrain, and thermal components | Only company: ZF Gainesville LLC
Role: EV electrical distribution and interior systems | Only company: Yachiyo Manufacturing of America LLC
Role: EV sensors, braking, and control systems | Only company: YKK USA Inc.
Role: EV thermal management and power electronics | Only company: ZF Gainesville LLC
Role: EV thermal systems and electronics | Only company: ZF Gainesville LLC
Role: EV wiring harnesses and power distribution | Only company: Woodbridge Foam Corp.
Role: HV and LV wiring harnesses for EVs and ICE vehicles | Only company: WIKA USA
Role: High‑voltage EV connectors and electronics | Only company: Woory Industrial Co.
Role: Interior and exterior plastic parts | Only company: Wabash National Corp.
Role: Interior trim and textile components | Only company: Wheelabrator Group Inc.
Role: Machined components supporting EV and ICE vehicles | Only company: Trenton Pressing Inc.
Role: OEM corporate and engineering footprint (electrification) | Only company: Tie Down Engineering
Role: OEM corporate footprint and supplier integration | Only company: Trenton Pressing
Role: OEM corporate footprint influencing EV strategy | Only company: TI Fluid Systems
Role: OEM parent group footprint (EV + HD electrification) | Only company: TN Americas Holding Inc.
Role: OEM parent group footprint (electric truck strategy) | Only company: Toyota Industries Group (TACG-TICA)
Role: Plastic components for EV and ICE vehicles | Only company: Volvo Cars USA
Role: Power Electronics | Only company: GSC Steel Stamping LLC
Role: Power electronics, sensors, and EV systems | Only company: Yazaki North America
Role: Stamped and welded assemblies for OEMs | Only company: Vernay
Role: Stamped metal components for OEMs | Only company: Volvo Group North America
Role: Tier 1 automotive components | Only company: Valeo
Role: Vehicle safety systems OEM (EV + ICE) → Only company: TI Fluid Systems",golden,"Materials:
- Aspen Aerogels
- Aurubis
- Beaver Manufacturing Co. Inc.
- Blue Ridge Manufacturing
- Boogook Industries
- DAEHAN Solution Georgia LLC
- Daesol Ausys
- EVCO Plastics

Battery Pack:
- F&P Georgia Manufacturing",2.36,True,,,0.0,,0.0,0.0,0.0,1.0,0.0,7.6923076923076925
