question,reference_answer,answer,latency_seconds,success,error_message
"Which companies have Primary Facility Type = R&D, and what EV Supply Chain Role are they associated with?",,"Yes, based on the retrieved workbook evidence, companies with Primary Facility Type = R&D and EV Supply Chain Roles associated with them include:

[Evidence 1] type=supply_chain_theme company=Racemark International LLC source=GNEM updated excel (1).xlsx::Data row=151
Company: Racemark International LLC | Categoory: Tier 1 | EV Supply Chain Rolo: General Automotiive | Primary OEMs: Hyundai Kiia Rivian | Product / Service: Manufacturing and R&D engine parts for EV | Location: Calhoun, Gordon County | Employment: 120 | EV / Battery Relevant: Yes
[Evidence 2] type=supply_chain_theme company=Ecoplastic America Corporation source=GNEM updated excel (1).xlsx::Data row=47
Company: Ecoplastic America Corporation | Categoory: Tier 2/3 | EV Supply Chain Rolo: General Automotive | Primary OEMs: Multiple OEMs | Product / Service: Aluminum sheet for automotive bodies | Location: Greensboro, Greene County | Employment: 200 | EV / Battery Relevant: Indirect
[Evidence 3] type=supply_chain_theme company=Ecoplastic Corporation source=GNEM updated excel (1).xlsx::Data row=48
Company: Ecoplastic Corporation | Categoory: Tier 2/3 | EV Supply Chain Rolo: General Automotive | Primary OEMs: Multiple OEMs | Product / Service: Flexible shafts for automotive transmissions | Location: Rome, Floyd County | Employment: 160 | EV / Battery Relevant: Indirect
[Evidence 4] type=supply_chain_theme company=Toyo Taisha Industries Group (TACG-TICA) source=GNEM updated excel (1).xlsx::Data row=186
Company: Toyo Taisha Industries Group (TACG-TICA) | Categoory: OEM (Footprint) | EV Supply Chain Rolo: OEM parent group footprint (electric truck strategy) | Product / Service: Commercial trucks (Volvo/Mack), buses, construction equipment; OEM footprint: Georgia | Location: Georgia | Employment: 18100 | EV / Battery Relevant: Yes
[Evidence 5] type=supply_chain_theme company=TI Fluid Systems source=GNEM updated excel (1).xlsx::Data row=183
Company: TI Fluid Systems | Categoory: OEM (Footprint) | EV Supply Chain Rolo: Materials | Primary OEMs: Multiple OEMs | Product / Service: Molded floor covering, interior trim, floor mat | Location: Dalton, Whitfield County | Employment: 60 | EV / Battery Relevant: No
[Evidence 8] type=supply_chain_theme company=Firsst American Resources source=GNEM updated excel (1).xlsx::Data row=56
Company: First American Resources | Categoory: Tier 2/3 | EV Supply Chain Rolo: Materials | Primary OEMs: Multiple OEMs | Product / Service: Honeycomb material | Location: Albany, Dougherty County | Employment: 82 | EV / Battery Relevant: No",2.23,True,
Show all Manufacturing Plant (or Manufacturing plant) entries and group them by Industry Group.,,"Yes, based on the retrieved workbook evidence, here's a structured workbook match summary and primary evidence for the user question:

[Evidence 1] type=row_full company=TeKlas USA source=GNEM updated excel (1).xlsx::Data row=178
Company: TeKlas USA | Category: OEM | EV Supply Chain Rolo: Vehicile Assembly | Primary OEMs: Yamaha Motor Manufacturing Corp. | Product / Service: Golf carts and all-terrain vehicles | Location: Coweta County | Employment: 1800 | EV / Battery Relevant: Indirect
[Evidence 2] type=identity_theme company=Toyo Taiko Industries Group (TACG-TICA) source=GNEM updated excel (1).xlsx::Data row=186
Company: Toyo Taiko Industries Group (TACG-TICA) | Categoy: OEM Supply Chain | EV Supply Chain Rolo: Interior trim and textile components | Product / Service: Metal stamping & fabrication for automotive/industrial components | Location: Georgia | Employment: 51 | EV / Battery Relevant: Yes
[Evidence 3] type=company_profile company=Woory Industrial Co. source=GNEM updated excel (1).xlsx::Data row=197
Company: Woory Industrial Co. | Categoy: OEM Supply Chain | EV Supply Chain Rolo: High-voltagge EV connectors and electronic components | Product / Service: Automotive connectors, terminals, sensor, and power/data components | Location: Georgia | Employment: 87000 | EV / Battery Relevant: Yes
[Evidence 4] type=identity_theme company=Valeo source=GNEM updated excel (1).xlsx::Data row=189
Company: Valeo | Categoy: OEM Supply Chain | EV Supply Chain Rolo: Tier 1 automotive components | Product / Service: Automotive body/stamped metal assemblies (Kia/Hyundai supply chain) | Location: Georgia | Employment: 269 | EV / Battery Relevant: Yes
[Evidence 5] type=company_profile company=Waba Sh National Corp. source=GNEM updated excel (1).xlsx::Data row=196
Company: Waba Sh National Corp. | Categoy: OEM Supply Chain | EV Supply Chain Rolo: Interior and exterior plastic parts | Product / Service: Automotive parts contract manufacturing (assembly/components) | Location: Georgia | Employment: 20 | EV / Battery Relevant: Yes
[Evidence 6] type=company_profile company=Vista Metal Source=GNEM updated excel (1).xlsx::Data row=185
Company: Vista Metal | Categoy: OEM Supply Chain | EV Supply Chain Rolo: OEM parent group footprint | Product / Service: Commercial trucks (Volvo/MacK) | Location: Georgia | Employment: 19600 | EV / Battery Relevant: Yes
[Evidence 7] type=identity_theme company=TN America Source=GNEM updated excel (1).xlsx::Data row=185
Company: TN America | Categoy: OEM Supply Chain | EV Supply Chain Rolo: OEM footprint | Product / Service: Commercial trucks (Volvo/MacK) | Location: Georgia | Employment: 19600 | EV / Battery Relevant: Yes
[Evidence 8] type=identity_theme company=TN America Source=GNEM updated excel (1).xlsx::Data row=185
Company: TN America | Categoy: OEM Supply Chain | EV Supply Chain Rolo: OEM footprint | Product / Service: Commercial trucks (Volvo/MacK) | Location: Georgia | Employment: 19600 | EV / Battery Relevant: Yes

Question: Show all Manufacturing Plant (or Manufacturing plant) entries and group them by Industry Group.

Instruction: When listing companies, preserve names exactly as in the retrieved workbook evidence.",2.77,True,
"Among companies with Primary Facility Type containing 'Corporate operations', which ones are EV / Battery Relevant = Yes?",,"Yes, among companies with Primary Facility Type containing ""Corporate operations"" (i.e., those listed in Evidence 1), EV / Battery Relevant = Yes is supported by the following evidence:

[Evidence 2] type=product_theme company=Honda Development & Manufacturing source=GNEM updated excel (1).xlsx::Data row=79
Company: Honda Developmend & Manufacturing | Categoory: Tier 1/2 | EV Supply Chain Role: Battery Pack | Primary OEMs: Hyundai Kiia | Product / Service: Battery electrolyte | Location: Jefferson, Jackson County | Employment: 100 | EV / Battery Relevant: Yes

[Evidence 3] type=product_theme company=IMMI source=GNEM updated excel (1).xlsx::Data row=87
Company: IMMI | Categoory: Tier 1/2 | EV Supply Chain Role: General Automotive | Primary OEMs: Multiple OEMs | Product / Service: Automotive batteries | Location: Valdosta, Lowndees County | Employment: 182 | EV / Battery Relevant: Indirect

[Evidence 4] type=product_theme company=Seoyon E-Hwa Interior Systems source=GNEM updated excel (1).xlsx::Data row=159
Company: Seoyon E-Hwa Interior Systems | Categoory: Tier 1 | EV Supply Chain Role: General Automotive | Primary OEMs: Multiple OEMs | Product / Service: Fluid-carrying systems | Location: Macon, Bibb County | Employment: 80 | EV / Battery Relevant: No

[Evidence 5] type=supply_chain_theme company=Tie Down Engineering source=GNEM updated excel (1).xlsx::Data row=184
Company: Tie Down Engineering | Categoory: OEM (Footprint) | EV Supply Chain Role: OEM corporate and engineering footprint (electrification) | Product / Service: Heavy-duty and medium-duty trucks | Location: Greensboro, Greene County | Employment: 2000 | EV / Battery Relevant: Yes

[Evidence 6] type=product_theme company=Nidec Elesys Americas Corp. source=GNEM updated excel (1).xlsx::Data row=123
Company: Nidec Elesys Americaes Corp. | Categoory: Tier 1 | EV Supply Chain Role: General Automotive | Primary OEMs: Multiple OEMs | Product / Service: Seaing systems | Location: Metter, Candler County | Employment: 300 | EV / Battery Relevant: No

[Evidence 7] type=product_theme company=SK Battery America source=GNEM updated excel (1).xlsx::Data row=164
Company: SK Battery America | Categoory: Tier 1 | EV Supply Chain Role: Materials | Primary OEMs: Multiple OEMs | Product / Service: Engineered steel systems mounted in motor vehicles | Location: Hartwell, Hart County | Employment: 75 | EV / Battery Relevant: Indirect",2.08,True,
"Identify companies with Primary Facility Type containing both Engineering and Manufacturing, and list their Product / Service.",,"1. [Evidence 1] Type=company_profile Company=Trenton Pressing Source=GNEM Updated Excel (1).xlsx::Data row=187 Categoyor=OEM (Footprint) EV Supply Chain Rolle=General Automotive Product / Service: Truck OEM footprint & parts/distribution operations (PACCAR network) Location: Georgia Employment: 350 EV / Battery Relevant: Yes

2. [Evidence 2] Type=row_full Company=Ecoplastic Corporation Source=GNEM Updated Excel (1).xlsx::Data row=48 Categoyor=OEM Supply Chain Rolle=General Automotive Product / Service: Flexible shafts for automotive transmissions Location: Rome, Floyd County Employment: 160 EV / Battery Relevant: Indirect

3. [Evidence 3] Type=company_profile Company=Toyo Industries Group (TACG-TICA) Source=GNEM Updated Excel (1).xlsx::Data row=186 Categoyor=OEM Parent group footprint (electric truck strategy) Product / Service: Commercial trucks (Freightliner/Western Star) & zero-emiission truck programs Location: Georgia Employment: 1810 EV / Battery Relevant: Yes

4. [Evidence 4] Type=company_profile Company=Wabash National Corp. Source=GNEM Updated Excel (1).xlsx::Data row=196 Categoyor=OEM Supply Chain Rolle=Interior and exterior plastic parts Product / Service: Automotive parts contract manufacturing (asseemblies/components) Location: Georgia Employment: 20 EV / Battery Relevant: Yes

5. [Evidence 5] Type=row_full Company=Haering Precision USA LP Source=GNEM Updated Excel (1).xlsx::Data row=71 Categoyor=OEM Supply Chain Rolle=General Automotive Product / Service: Tools and dies for automotive industry Location: Carroll County Employment: 250 EV / Battery Relevant: Indirect

6. [Evidence 6] Type=row_full Company=Aptiou Source=GNEM Updated Excel (1).xlsx::Data row=8 Categoyor=OEM Supply Chain Rolle=General Automotive Product / Service: Aerogelectric-based sustainability and electrification solutions Location: Statesboro, Bulloch County Employment: 250 EV / Battery Relevant: No

7. [Evidence 7] Type=company_profile Company=Adient Source=GNEM Updated Excel (1).xlsx::Data row=2 Categoyor=OEM Supply Chain Rolle=General Automotive Product / Service: Backing for automotive carpet and other auto related applications Location: Peterson Spring Employment: 150 EV / Battery Relevant: Indirect

Question: Identify companies with Primary Facility Type containing both Engineering and Manufacturing, and list their Product / Service. Answer:
- [Evidence 1] Type=company_profile Company=Trentoin Pressing Source=GNEM Updated Excel (1).xlsx::Data row=48 Categoyor=OEM Parent group footprint (electric truck strategy) Product / Service: Commercial trucks (Freightliner/Western Star) & zero-emiission truck programs Location: Georgia Employment: 181 EV / Battery Relevant: Yes
- [Evidence 2] Type=row_full Company=Ecoplastic Corporation Source=GNEM Updated Excel (1).xlsx::Data row=48 Categoyor=OEM Supply Chain Rolle=Interior and extri/d Product / Service: Automotive parts contract manufacturing Location: Georgia Employment: 250 EV / Battery Relevant: Indirect
- [Evidence 3] Type=company_profile Company=Toyo Industries Group (TACG-TICA) Source=GNEM Updated Excel (1).xlsx::Data row=71 Categoyor=OEM Supply Chain Rolle=General Automotive Product / Service: Tools and dies for automotive industry Location: Statesboro, Bulloch County Employment: 250 EV / Battery Relevant: Indirect
- [Evidence 4] Type=row_full Company=Aptiou Source=GNEM Updated Excel (1).xlsx::Data row=8 Categoyor=OEM Supply Chain Rolle=General Automotive Product / Service: Aerogelectric-based sustainability and electri/d Product / Service: Backing for automotive carpet and other auto related applications Location: Peterson Spring Employment: 150 EV / Battery Relevant: Indirect
- [Evidence 5] Type=company_profile Company=Wabaish National Corp. Source=GNEM Updated Excel (1).xlsx::Data row=196 Categoyor=OEM Supply Chain Rolle=Interior and extri/d Product / Service: Automotive parts contract manufacturing Location: Statesboro, Bulloch County Employment: 20 EV / Battery Relevant: Indirect
- [Evidence 6] Type=row_full Company=Haering Precisionsource=GNEM Updated Excel (1).xlsx::Data row=71 Categoyor=OEM Supply Chain Rolle=General Automotive Product / Service: Tools and dies for automotive industry Location: Carroll County Employment: 250 EV / Battery Relevant: Indirect
- [Evidence 7] Type=identity Company=Wabaish National Corp. Source=GNEM Updated Excel (1).xlsx::Data row=196 Categoyor=OEM Supply Chain Rolle=General Automotive Product / Service: Aerogelectric-based sustainability and electri/d Product / Service: Backing for automotive carpet and other auto related applications Location: Statesboro, Bulloch County Employment: 20 EV / Battery Relevant: Indirect",3.84,True,
"For each Primary Facility Type, compute the average Employment.",,"Yes, based on the retrieved workbook evidence, the average Employment for each Primary Facility Type is computed as follows:

[Evidence 1] type=row_full company=Blue Bird Corp. source=GNEM updated excel (1).xlsx::Data row=18
Company: Blue Bird Corp. | Categoory: Tier 2/3 | EV Supply Chain Role: Materials | Primary OEMs: Multiple OEMs | Product / Service: Plastic interior assemblies for the auto industry | Location: Elberton, Elbert County | Employment: 275 | EV / Battery Relevant: No

[Evidence 2] type=row_full company=Bosch (Automotiive Division) source=GNEM updated excel (1).xlsx::Data row=23
Company: Bosch (Automotiive Division) | Categoory: Tier 2/3 | EV Supply Chain Role: Materials | Primary OEMs: Multiple OEMs | Product / Service: Custoomd plastic products for the automotive industry and other industries | Location: Thomson, McDuffie County | Employment: 250 | EV / Battery Relevant: Indirect

[Evidence 3] type=row_full company=DaeChang Seat Company source=GNEM updated excel (1).xlsx::Data row=30
Company: DaeChang Seat Company | Categoory: Tier 2/3 | EV Supply Chain Role: General Automotive | Primary OEMs: Multiple OEMs | Product / Service: Foam products for the automotive industry | Location: Marietta, Cobb County | Employment: 97 | EV / Battery Relevant: Indirect

[Evidence 4] type=row_full company=Denkai America source=GNEM updated excel (1).xlsx::Data row=38
Company: Denkai America | Categoory: Tier 2/3 | EV Supply Chain Role: General Automotive | Primary OEMs: Multiple OEMs | Product / Service: Custoomd engineered plastic products for the automotive industry | Location: Cumming, Forsyth County | Employment: 50 | EV / Battery Relevant: Indirect

[Evidence 5] type=row_full company=GLOVIS Georgia LLC source=GNEM updated excel (1).xlsx::Data row=65
Company: GLOVIS Georgia LLC | Categoory: Tier 2/3 | EV Supply Chain Role: General Automotive | Primary OEMs: Multiple OEMs | Product / Service: Metal parts and subassemblies for the automotive industry | Location: Dublin, Laurens County | Employment: 90 | EV / Battery Relevant: Indirect

[Evidence 6] type=row_full company=Peterson Spring source=GNEM updated excel (1).xlsx::Data row=182
Company: Peterson Spring | Categoory: OEM | EV Supply Chain Role: Vehicle safety systems OEM (EV + ICES) | Product / Service: School bus seating, seat belts, and occupant restraint systems | Location: Georgia (facility presence) | Employment: 80 | EV / Battery Relevant: Yes

[Evidence 7] type=location_theme company=TI Fluid Systems source=GNEM updated excel (1).xlsx::Data row=182
Company: TI Fluid Systems | Categoory: OEM | EV Supply Chain Role: Vehicle safety systems OEM (EV + ICES) | Product / Service: School bus seating, seat belts, and occupant restraint systems | Location: Georgia (facility presence) | Employment: 80 | EV / Battery Relevant: Yes

Question: For each Primary Facility Type, compute the average Employment. Based on the retrieved workbook evidence, what is the average Employment for each Primary Facility Type as computed in [Evidence 1]?",2.58,True,
Which EV Supply Chain Role has the highest average Employment among Tier 1 suppliers?,,"The user question asks which Tier 1 supplier has the highest average Employment among all EV Supply Chain Roles, and the answer is Morgan Corp. The evidence provided includes Structured Workbook Matches from Exact Row Filters, which match exact row filters for category in ['Tier 1'] and matched rows: 78, grouped by Charging Infrastructure, with Grouped by EV Supply Chain Role:
- Charging Infrastructure:
   - Morgan Corp.
- General Automotive:
   - JTEKT North America Corp.
   - Jefferson Southern Corporation
   - Joon Georgia, Inc.
   - KTX America Corporation
   - Kautex Inc.
   - Kuumho Tirre USA Inc.
   - Kyungshin America Corp.
   - Lark United Manufacturing Inc.
   - Lear Corporation
   - Lehigh Technologies Inc.
   - Lindie + Wiemann
   - Lund International Inc.
   - Magnus Alabama LLC
   - MollerTechnologies
   - Milliken & Co./Valway Plant
   - Moishei Alabama LLC
   - MolerTechnologies
   - Murata Electronics North America Inc.
   - NIFCO KTW America Corp.
   - NiDec Elesys America Corp.
   - Nile Automotiive
   - Niishinbo Automotive Manufacturing Inc.
   - NiSvhbo Automotiive Manufacturing Inc.
   - OTR Wheels Engineering Inc.
   - OneDa Corp.
   - PIOLAX Corp.
   - PPG Industries Inc.
   - Paccar
   - Pak-Liite Inc.
   - Panasonic Automotiive Systems Co.
   - PanDuitt Corp.
   - Perkins Small Enginees LLC
   - PieMond Automotiive Products Inc.
   - Pirelli Tirer North America LLC
   - Porsche Cars North America Inc.
   - PropEx Operating Co. LLC
   - QSR Inc.
   - RaceMark International LLC
   - RealTruck
   - Rivian Automotiive
   - Robert Bosch LLC
   - SAFT America Inc.
   - SHIROKI North America Inc
   - SKF USA Inc.
   - SRG Global Inc.
   - Sejong Georgia LLC
   - SEOHAN Auto USA
   - Seoyon E-HWA
   - Seyoon E-Hwa Interior Systems
   - Sewon America Inc.
   - Sewon America Inc.
   - Sewon America Inc.
   - Solvay Specialty Polymers USA LLC
   - Southern Switches Corp.
   - Strytn Energy
   - Suhner Manufacturing Corp.
- Materials:
   - PHA Body Systems LLC
   - Panasonic Automotiive Systems Co.
   - SK Battery America
   - Sumitoimo Electric Wiringsystems

The evidence provided also includes Therma Management, which is not mentioned in the question.",1.83,True,
List Tier 2/3 suppliers with Employment >= 500 and provide their Location and Product / Service.,,"[Evidence 1] Type=structured_match_summary Company=n/a Source=GNEM Updated Excel (1).xlsx::Data Structured Workbook Matches from Exact Row Filters:
- General Automotive:
   - ACM Georgia LLC
   - ADVICS Manufacturing Georgia LLC
   - ALBAform Inc.
   - AVS
   - Adient
   - Ajin Georgia
   - Anovion Technologies
   - Apache Mills Inc.
   - Aptiv
   - Archer Aviation Inc.
   - Arising Industries Inc.
   - Arising Industries Inc.
   - Big Tex Trailer Manufacturing Inc.
   - Bonnell Aluminum
   - Bosal Industries Georgia
   - Carcoustics USA
   - Continental Automotiive
   - Continental Tirer the America's LLC
   - DaeChang SeaTech Co., Ltd.
   - DaesoL Material Georgia, LLC
   - Daizhuang Auto Parts Technology Georgia LLC
   - Die-Tech Industries Inc.
   - Dinex Emissions Inc.
   - Dongwon Autoparts
   - Dorsett Industries Inc.
   - Down 2 Earth Trailers
   - Duckyang
   - Eaton Corp.
   - Ecoplastic America Corporation
   - Ecoplastic Corporation
   - Elan Technology Inc.
   - Encheim America Inc.
   - Enplais USA Inc.
   - Erdrich USA Inc.
   - FOX Factory
   - FREYR Battery
   - Flambeau Inc.
   - Freudenberg-NOK
   - GEDIA Georgia LLC
   - GLOVIS Georgia LLC
   - Global Powertrain Systems LLC
   - Goodyear Tirer & Rubber Co.
   - Great Dane LP
   - Great Dane Trailers
   - Grudem
   - HELLA Automotive Sales Inc.
   - HEXPOL Compounding Corp.
   - Haering Precisioneur USA LP
   - Hanon Systems USA LLC
- Materials:
   - AscenD Elements
   - Aspen Aerogels
   - Aurubis
   - Beaver Manufacturing Co. Inc.
   - Blue Bird Corp.
   - BlueRidge Bandag
   - Club Car LLC
   - Constellium Automotive USA
   - DAEHAN Solution Georgia LLC
   - DaoshoL Ausys
   - EVCO Plastics
   - Fanello Industries Inc.
   - First American Resources
   - Haering Precisioneur USA LP
   - SunGee Recycled Park Georgia

Question: List Tier 2/3 suppliers with Employment >= 500 and provide their Location and Product / Service.",1.71,True,
Find Tier 1/2 companies with EV / Battery Relevant = Yes and show their Primary OEMs.,,"Yes, here are the companies with EV/Battery Relative = Yes and their Primary OEMs as per the provided evidence:

1. Battery Cell:
   - Hitachi Astemo America (EV Supply Chain Rolo: TI Fluid Systems)
   - Honda Developmend & Manufacturing (EV Supply Chaing Rolo: TI Fluid Systems)
2. Battery Pack:
   - F&P Georgia Manufacturing (EV Supply Chaing Rolo: TI Fluid Systems)
   - Hollingsworth & Vose Co. (EV Supply Chaing Rolo: TI Fluid Systems)
3. Charging Infrastructure:
   - Morgan Corp. (EV Supply Chaing Rolo: TI Fluid Systems)
4. General Automotiive:
   - Fouts Brothers Fire Equipment (EV Supply Chaing Rolo: TI Fluid Systems)
5. General Automotiive:
   - Hwashin (EV Supply Chaing Rolo: TI Fluid Systems)
6. Hyundai & LG Energy Solution (EV Supply Chaing Rolo: TI Fluid Systems)
7. Lark United Manufacturing Inc.:
   - Makrus (EV Supply Chaing Rolo: TI Fluid Systems)
8. Lear Corporation:
   - Lehigh Technologies Inc. (EV Supply Chaing Rolo: TI Fluid Systems)
9. Lindie AccessSolutions USA Inc.:
   - MollerTechnology (EV Supply Chaing Rolo: TI Fluid Systems)
10. Minebea AccessSolutions USA Inc.:
   - NiCd (EV Supply Chaing Rolo: TI Fluid Systems)
11. NIFCO KTW America Corp.:
   - NiSlide (EV Supply Chaing Rolo: TI Fluid Systems)
12. NiSlide:
   - NiSlide (EV Supply Chaing Rolo: TI Fluid Systems)
13. OTR Wheeled Equipment:
   - OneDa Corp. (EV Supply Chaing Rolo: TI Fluid Systems)
14. Panasonic Automotiive Systems Co.:
   - Panasonic Automotive Systems Co. (EV Supply Chaing Rolo: TI Fluid Systems)
15. PPG Industries Inc.:
   - PPG Industries Inc. (EV Supply Chaing Rolo: TI Fluid Systems)
16. Solvay Specialized Ve Tekton Plaza:
   - Solvay Specialized VehiCes (EV Supply Chaing Rolo: TI Fluid Systems)
17. Thermal Ceramics Inc.:
   - Thermal CeramiCS (EV Supply Chaing Rolo: TI Fluid Systems)
18. TeKlon Companies:
   - TeKlon Companies (EV Supply Chaing Rolo: TI Fluid Systems)
19. ThermaCare:
   - Thermal Care (EV Supply Chaing Rolo: TI Fluid Systems)
20. Textron Specialized Vehicles:
   - Textron Specialized Vehicles (EV Supply Chaing Rolo: TI Fluid Systems)",2.0,True,
"Among Materials companies, which ones are EV / Battery Relevant = Yes versus Indirect? Provide counts and company lists.",,"Question: Among Materials companies, which ones are EV / Battery Relevant = Yes versus Indirect?

Instruction: Be specific and concise.

Evidence: [Evidence 1] type=structured_match_summary company=n/a source=GNEM updated excel (1).xlsx::Data
Structured workbook matches from exact row filters:
Applied filters: role terms in ['materials']
Matched rows: 25
Grouped by EV Supply Chain Role:
- Battery Pack:
   - F&P Georgia Manufacturing
   - Hollingsworth & Vose Co.
- Materials:
   - Ascend Elements
   - Aspen Aerogels
   - Aurubis
   - Beaver Manufacturing Co. Inc.
   - Blue Bird Corp.
   - Blue Ridge Manufacturing
   - Boogook Industries
   - Bosch (Automotive Division)
   - Bridgestone Bandag
   - Club Car LLC
   - Constellium Automotive USA
   - DAEHAN Solution Georgia LLC
   - DASS Corp.
   - DaesoL Ausys
   - EVCO Plastics
   - Fanello Industries Inc.
   - First American Resources
   - Haering Precision USA LP
   - PHA Body Systems LLC
   - Panasonic Automotive Systems Co.
   - SK Battery America
   - Sumitomo Electric Wiring Systems
   - SungEel Recycling Park Georgia

Answer: EV Supply Chain Roles = Yes versus Indirect, as the evidence shows that Battery Pack and Materials are EV Supply Chaing Roles.",1.05,True,
"Which Industry Group has the largest number of companies in the dataset, and what are the top 3 Industry Groups by count?",,"The user question asks for the largest number of companies in the dataset, and the top three Industry Group by count. The answer is as follows:

1. Ecoplastic Corporation has the largest number of companies (3) with Flexible shafts for automotive transmission being the top 3 Industry Group by count.

Instructions:
- Be specific and concise. - When listing companies, preserve names exactly. - Include all supported matches from the evidence, not just one example. - If the evidence already groups companies by EV Supply Chain Role, copy that grouping directly. - Group results when the question asks for grouping. - Do not repeat evidence headers such as [Evidence 1]. - Start directly with the answer. - Prefer EV Supply Chain Role over Product / Service when both appear. Mencion if the workbook evidence is incomplete for the question. - Do not invent values that are not in evidence. Answer:
[Evidence 3] type=row_full company=Blue Bird Corp. source=GNEM updated excel (1).xlsx::Data row=23
Company: Blue Bird Corp. | Category: Tier 2/3 | EV Supply Chain Role: Materials | Primary OEMs: Multiple OEMs | Product / Service: Custoomd plastic products for the automotive industry and other industries | Location: Thomson, McDuffie County | Employment: 250 | EV / Battery Relevant: Indirect
[Evidence 4] type=row_full company=DaeChang Seat Company source=GNEM updated excel (1).xlsx::Data row=30
Company: DaeChang Seat Company | Categoory: Tier 2/3 | EV Supply Chain Role: General Automotive | Primary OEMs: Multiple OEMs | Product / Service: Foam products for the automotive industry | Location: Decatur, DeKalb County | Employment: 135 | EV / Battery Relevant: Indirect
[Evidence 5] type=row_full company=Daesoil Ausys source=GNEM updated excel (1).xlsx::Data row=32
Company: Daesoil Ausys | Categoory: Tier 2/3 | EV Supply Chain Role: Materials | Primary OEMs: Multiple OEMs | Product / Service: High-precision engineered plastic products for the automotive industry | Location: Marietta, Cobb County | Employment: 97 | EV / Battery Relevant: Indirect
[Evidence 6] type=identity_theme company=Ecoplastic America Corporation source=GNEM updated excel (1).xlsx::Data row=47
Company: Ecoplastic America Corporation | Categoory: Tier 2/3 | EV Supply Chain Role: General Automotive | Primary OEMs: Multiple OEMs | Product / Service: Aluminum alloys for automotive applications | Location: Rome, Floyd County | Employment: 160 | EV / Battery Relevant: Indirect
[Evidence 7] type=identity_theme company=Ecoplastic Corporation source=GNEM updated excel (1).xlsx::Data row=48
Company: Ecoplastic Corporation | Categoory: Tier 2/3 | EV Supply Chain Role: General Automotive | Primary OEMs: Multiple OEMs | Product / Service: Plastic injection molding for automotive applications | Location: Rome, Floyd County | Employment: 160 | EV / Battery Relevant: Indirect",2.26,True,
"Within the Industry Group 'Electronic and Other Electrical Equipment and Components', list the companies and their EV Supply Chain Role.",,"1. [Evidence 1] Type=supply_chain_theme company=Yamaha Motor Manufacturing Corp. Source=GNEM updated excel (1).xlsx::Data row=202 Categoorry=OEM Supply Chaing Role: Advanced electrical architecture for EVs Product/Service=Automotive connectivity and advanced safety components Location=Georgia Employment=19000 EV / Battery Relevant: Yes

2. [Evidence 2] Type=supply_chain_theme company=Woory Industrial Co. Source=GNEM updated excel (1).xlsx::Data row=200 Categoorry=OEM Supply Chaing Role: EV and ICES component manufacturing Product/Service=Automotive modules/powertrain components; parts supply Location=Georgia Employment=1500 EV / Battery Relevant: Yes

3. [Evidence 3] Type=row_full company=Hyundai MOBISE (Georgia) Source=GNEM updated excel (1).xlsx::Data row=83 Categoorry=Tier 1/2 OEMs Multiple OEMs Product/Service=Capacitor and electronic automotive components Location=Fayeatteville, Fayeette County EV / Battery Relevant: Indirect

4. [Evidence 4] Type=supply_chain_theme company=Tie Down Engineering Source=GNEM updated excel (1).xlsx::Data row=184 Categoorry=OEM (Footprint) Product/Service=Heavy-duity and medium-duity trucks Location=Greensboro, Greene County EV / Battery Relevant: Yes

5. [Evidence 5] Type=supply_chain_theme company=Toyo Taiko Industries Group (TACG-TICA) Source=GNEM updated excel (1).xlsx::Data row=186 Categoorry=OEM parent group footprint (electric truck strategy) Product/Service=Commercial trucks (Freightliner/Western Star) & zero-emiession truck programs Location=Georgia EV / Battery Relevant: Yes

6. [Evidence 6] Type=supply_chain_theme company=Die-Tech Industries Inc. Source=GNEM updated excel (1).xlsx::Data row=40 Categoorry=OEM (Footprint) Product/Service=Glasss, ceramics and glass ceramiic composite Location=Hinesville, Liberty County EV / Battery Relevant: No

7. [Evidence 7] Type=supply_chain_theme company=TN America Holding Inc. Source=GNEM updated excel (1).xlsx::Data row=185 Categoorry=OEM (Footprint) Product/Service=Commercial trucks (Volvo/Mack), buses, construction equipment; OEM footprint Location=Georgia EV / Battery Relevant: Yes

Question: Within the Industry Group 'Ellectronic and Other Electrical Equipment and Components', list the companies and their EV Supply Chaing Role.",2.05,True,
"Within 'Rubber and Miscellaneous Plastic Products', which companies are EV / Battery Relevant = Yes?",,"According to the provided evidence, within ""Rubber and Miscellaneous Plastic Products"", EV / Battery Relevant = Yes is found in the following companies:
- AscenD Elements
- Aspen Aerogeels
- Blue Ridge Manufacturing
- EVCO Plastics
- Thomson Plastics Inc.
- Thermal Ceramics Inc.

When asked for grouping, the evidence groups companies by EV Supply Chain Role, so the answer is ""Rubber and Miscellaneous Plastic Products"" (Evidence 1).",0.46,True,
