run_name,provider,model_name,rag_enabled,question,reference_answer,answer,latency_seconds,success,error_message
qwen_rag,ollama,qwen2.5:14b,True,"List all companies located in Troup County and include their Category, EV Supply Chain Role, and Employment.",,"**General Automotive**
- PPG Industries Inc. | Category: Tier 1 | Employment: 120
- Stryten Energy | Category: Tier 1 | Employment: 50
- PAI Industries Inc. | Category: Tier 1 | Employment: 198
- ADVICS Manufacturing Georgia LLC | Category: Tier 2/3 | Employment: 150

**Materials**
- Aurubis | Category: Tier 2/3 | Employment: 400

**General Automotive**
- Bonnell Aluminum | Category: Tier 2/3 | Employment: 266",2.94,True,
qwen_rag,ollama,qwen2.5:14b,True,Which counties have the highest number of Tier 1 suppliers? Return the county counts and the top 5 counties.,,"The provided evidence does not specify the counties where Tier 1 suppliers are located. Therefore, it's not possible to determine which counties have the highest number of Tier 1 suppliers based on the given information.",1.31,True,
qwen_rag,ollama,qwen2.5:14b,True,Show all companies located in Gwinnett County and include their Industry Group and Product / Service.,,"**General Automotive**
- Arising Industries Inc. | Category: Tier 2/3 | Product / Service: Rubber powders for tires
- Continental Tire the Americas LLC | Category: Tier 2/3 | Product / Service: Automotive gaskets and parts, protective film applications
- Grudem | Category: Tier 2/3 | Product / Service: Sensors for mobile hydraulic applications

**Charging Infrastructure**
- Morgan Corp. | Category: Tier 1 | Product / Service: Engine components, turbochargers, exhaust parts and other automotive parts

**Vehicle Protection and Interior Comfort Products**
- MAT Heavy Duty | Category: Tier 1 | Product / Service: Vehicle protection and interior comfort products

**Ventvisors, Hood Shields, Floor Mats, Automotive Accessories**
- Michelin Tread Technologies | Category: Tier 1 | Product / Service: Ventvisors, hood shields, floor mats, automotive accessories",4.04,True,
qwen_rag,ollama,qwen2.5:14b,True,Identify all companies in Hall County and list their Primary Facility Type and EV / Battery Relevant status.,,There is no information provided about companies located in Hall County based on the given evidence. The evidence does not include any entries for companies in Hall County.,1.09,True,
qwen_rag,ollama,qwen2.5:14b,True,Which cities have both Tier 1 and Tier 2/3 companies present? Provide the city names and the matching companies.,,"The provided evidence does not specify city information for each company, so it's not possible to determine which cities have both Tier 1 and Tier 2/3 companies present based on the given data.",1.61,True,
qwen_rag,ollama,qwen2.5:14b,True,Find the counties that contain at least one Battery Pack company and list the Battery Pack companies in each county.,,"**Stephens County**
- F&P Georgia Manufacturing

**Decatur County**
- Hollingsworth & Vose Co.

**Henry County**
- Hyundai Motor Group

**Jackson County**
- IMMI",1.3,True,
qwen_rag,ollama,qwen2.5:14b,True,Which county has the highest total Employment across all companies? Provide the county and the summed Employment.,,Coweta County has the highest total Employment across all companies with a summed Employment of 1900. The companies located in Coweta County are Teklas USA (Employment: 1800) and Robert Bosch LLC (Employment: 100).,1.67,True,
qwen_rag,ollama,qwen2.5:14b,True,Compute total Employment by EV Supply Chain Role for companies located in Fulton County.,,"General Automotive:
- SRG Global Inc.: 60
- Elan Technology Inc.: 160
- Sewon America Inc.: 80

Total Employment by EV Supply Chain Role ""General Automotive"" for companies located in Fulton County: 300",1.65,True,
qwen_rag,ollama,qwen2.5:14b,True,List companies whose Location is reported as Georgia (or Georgia (facility presence)) and summarize their Category and EV Supply Chain Role.,,"**OEM (Footprint)**
- TN Americas Holding Inc.: OEM parent group footprint (EV + HD electrification)
- Toyota Industries Group (TACG-TICA): OEM parent group footprint (electric truck strategy)

**OEM Supply Chain**
- Volvo Group North America: Stamped metal components for OEMs
- Vernay: Stamped and welded assemblies for OEMs
- TI Fluid Systems: Vehicle safety systems OEM (EV + ICE)
- ZF Gainesville LLC: EV thermal management and power electronics

**Tier 2/3**
- ADVICS Manufacturing Georgia LLC: General Automotive",2.84,True,
qwen_rag,ollama,qwen2.5:14b,True,Show the distribution of companies by County for EV / Battery Relevant = Yes only.,,"**Battery Cell**
- Coweta County: Hitachi Astemo Americas Inc. (723 employees)
- Pembroke, Bryan County: Honda Development & Manufacturing (400 employees)

**Battery Pack**
- McDonough, Henry County: Hyundai Motor Group (164 employees)",1.72,True,
qwen_no_rag,ollama,qwen2.5:14b,False,"Show all companies categorized as Tier 1 and Tier 1/2, and group them by EV Supply Chain Role.",,"To provide an accurate answer to your request, I would need specific data or evidence from Excel workbooks that categorize companies under ""Tier 1"" and ""Tier 1/2,"" along with their corresponding ""EV Supply Chain Role."" Since no such information has been provided in the current context, I cannot list out the companies grouped by EV Supply Chain Role.

If you have an Excel workbook or specific data available, please share it so that I can assist further.",1.82,True,
qwen_no_rag,ollama,qwen2.5:14b,False,"List the companies involved in Battery Pack activities and include their Category, Location, Product / Service, and Employment.",,"To provide an accurate response to your request, I need specific evidence or data related to companies involved in Battery Pack activities along with their respective categories, locations, products/services, and employment numbers. Since no such information has been provided in the current context, I am unable to list the requested details.

If you have a dataset or additional information that includes these specifics, please provide it so I can assist further.",1.6,True,
qwen_no_rag,ollama,qwen2.5:14b,False,"Which companies are classified under Battery Cell, and which Primary OEMs are they linked to?",,"To accurately answer your question about which companies are classified under Battery Cell and their associated Primary OEMs (Original Equipment Manufacturers), I would need specific evidence or data that details these classifications and relationships. Without this information, I cannot provide an accurate response.

If you have a particular dataset or document containing this information, please share it so I can assist further.",1.4,True,
qwen_no_rag,ollama,qwen2.5:14b,False,"Map the companies whose EV Supply Chain Role is Thermal Management, including their Location and Primary Facility Type.",,"Based on the information provided in your request, I need specific data or evidence to accurately answer this question. Please provide the necessary details or a dataset that includes company names, their EV supply chain role (specifically those with ""Thermal Management""), location, and primary facility type. Without this information, I cannot map out the requested companies.",1.38,True,
qwen_no_rag,ollama,qwen2.5:14b,False,"Which companies are tagged as Power Electronics, and what Product / Service do they provide?",,"The provided evidence does not contain information about companies tagged as Power Electronics or their specific products/services. Therefore, I cannot answer this question based on the given data.",0.75,True,
qwen_no_rag,ollama,qwen2.5:14b,False,Show all Vehicle Assembly entities and summarize their Primary OEMs and Employment.,,"To provide a direct answer to your request, I need specific data or evidence related to Vehicle Assembly entities, including details about their Primary OEMs (Original Equipment Manufacturers) and employment numbers. Since no such information has been provided in the current context, I cannot generate an accurate summary based on assumptions.

If you have a dataset or Excel workbook containing this information, please share it so that I can assist you further with your request.",1.67,True,
qwen_no_rag,ollama,qwen2.5:14b,False,List all companies with EV / Battery Relevant = Yes and provide their EV Supply Chain Role and Category.,,"To accurately respond to your request, I need specific information or a dataset from which to extract this data. Since no evidence or dataset has been provided in our conversation, I cannot list the companies you're asking about. Please provide the necessary details or dataset so that I can assist you further.",1.19,True,
qwen_no_rag,ollama,qwen2.5:14b,False,Which EV Supply Chain Roles have at least one company with EV / Battery Relevant = Yes? Provide the roles and the matching companies.,,"To answer this question accurately, I would need specific evidence or data that lists EV supply chain roles along with their associated companies and whether those companies are relevant to EV/Battery. Since no such information has been provided in your query, I cannot determine which EV supply chain roles have at least one company with EV / Battery Relevant = Yes.

If you can provide the necessary details or a specific dataset, I would be able to give you an accurate answer.",1.75,True,
qwen_no_rag,ollama,qwen2.5:14b,False,Identify the set of Industry Groups represented among Battery Pack and Battery Cell companies.,,"To accurately identify the set of Industry Groups represented among Battery Pack and Battery Cell companies, I would need specific evidence or data that lists these companies along with their corresponding industry groups. Since no such information has been provided in your query, I cannot determine the exact set of Industry Groups for those types of companies.

If you have a dataset or additional context, please provide it so I can give you an accurate answer based on the available information.",1.7,True,
qwen_no_rag,ollama,qwen2.5:14b,False,"For each Category (Tier 2/3, Tier 1/2, Tier 1, OEM, OEM Supply Chain, OEM (Footprint), OEM Footprint), count how many companies are in the dataset.",,"To answer your question accurately, I would need to see or have access to the specific Excel workbook and its data that contains information about company categories such as Tier 2/3, Tier 1/2, Tier 1, OEM, OEM Supply Chain, and OEM (Footprint). Since you haven't provided any evidence or dataset details here, I cannot give exact counts for each category.

If you provide the necessary data or a description of its contents, I can help you with the specific counts.",1.95,True,
qwen_no_rag,ollama,qwen2.5:14b,False,"List all companies located in Troup County and include their Category, EV Supply Chain Role, and Employment.",,"Based on the information provided in your query, there is no evidence or data given about specific companies located in Troup County along with their categories, supply chain roles, and employment numbers. Therefore, I cannot list any companies meeting these criteria without additional details or a dataset to reference. Please provide more context or data if you would like me to answer this question accurately.",1.45,True,
qwen_no_rag,ollama,qwen2.5:14b,False,Which counties have the highest number of Tier 1 suppliers? Return the county counts and the top 5 counties.,,"To provide an accurate answer to your question about which counties have the highest number of Tier 1 suppliers, I need specific data or evidence related to the distribution of Tier 1 suppliers across different counties. Since no such information has been provided in your query, I cannot determine the exact counts and top 5 counties.

If you can provide the necessary details or a dataset containing this information, I would be able to give you an accurate response.",1.72,True,
qwen_no_rag,ollama,qwen2.5:14b,False,Show all companies located in Gwinnett County and include their Industry Group and Product / Service.,,"To provide an accurate response to your request, I would need specific data or evidence related to companies located in Gwinnett County along with their respective industry groups and product/services. Since no such information has been provided here, I cannot list the companies as requested. Please provide the necessary details or a dataset for me to answer this question accurately.",1.37,True,
qwen_no_rag,ollama,qwen2.5:14b,False,Identify all companies in Hall County and list their Primary Facility Type and EV / Battery Relevant status.,,"To accurately provide the information requested about companies in Hall County along with their Primary Facility Type and EV/Battery Relevant status, I would need specific data or evidence related to those details. Since no such evidence has been provided here, I cannot list the companies, their primary facility types, or their relevance to electric vehicles (EV) or batteries.

If you have a dataset or additional information that includes this detail, please provide it so I can assist further.",1.76,True,
qwen_no_rag,ollama,qwen2.5:14b,False,Which cities have both Tier 1 and Tier 2/3 companies present? Provide the city names and the matching companies.,,"To accurately answer your question, I need specific evidence or data that lists the cities along with their corresponding company tiers (Tier 1 and Tier 2/3). Without this information, I cannot determine which cities have both types of companies present. Please provide the necessary details from the Excel workbook or another source so I can give you an accurate response.",1.41,True,
qwen_no_rag,ollama,qwen2.5:14b,False,Find the counties that contain at least one Battery Pack company and list the Battery Pack companies in each county.,,"To provide an accurate response to your query about finding counties containing at least one Battery Pack company and listing those companies within each county, I would need specific data or evidence from Excel workbooks or another source. Since no such information has been provided here, I cannot determine the exact counties nor list the companies.

If you have a dataset in an Excel workbook that includes columns for ""County"" and ""Company Type,"" along with company names, please share it so I can assist further.",1.85,True,
qwen_no_rag,ollama,qwen2.5:14b,False,Which county has the highest total Employment across all companies? Provide the county and the summed Employment.,,"To provide an accurate response to your query about which county has the highest total employment across all companies, I would need specific data from the Excel workbook or a detailed description of its contents. Since no evidence or dataset was provided with your question, I cannot determine the correct answer based on the information given.

If you can share the relevant details or data from the Excel workbook, I'll be able to give you an exact answer.",1.67,True,
qwen_no_rag,ollama,qwen2.5:14b,False,Compute total Employment by EV Supply Chain Role for companies located in Fulton County.,,"To compute the total employment by EV (Electric Vehicle) supply chain role for companies located in Fulton County, I would need specific data from an Excel workbook or another source that includes information on:

1. Companies' locations.
2. Employment numbers categorized by EV supply chain roles.
3. The exact list of companies operating in Fulton County.

Since no evidence or dataset has been provided with the question, I cannot compute this value accurately. Please provide the necessary data for me to perform the calculation.",1.9,True,
qwen_no_rag,ollama,qwen2.5:14b,False,List companies whose Location is reported as Georgia (or Georgia (facility presence)) and summarize their Category and EV Supply Chain Role.,,"Based on the information provided in your query, I need specific evidence or data to accurately list companies located in Georgia along with their categories and roles in the EV supply chain. Since no such details have been given, I cannot provide a summary. Please provide the necessary data for me to answer this question correctly.",1.26,True,
qwen_no_rag,ollama,qwen2.5:14b,False,Show the distribution of companies by County for EV / Battery Relevant = Yes only.,,"To provide an accurate response to your request about the distribution of companies by County where ""EV / Battery Relevant"" is set to ""Yes,"" I would need specific data or evidence from an Excel workbook or another source that contains this information. Since no such evidence has been provided, I cannot generate a distribution report.

If you have an Excel file with the necessary columns (e.g., Company Name, County, EV/Battery Relevant), please share it so I can assist further.",1.86,True,
tinyllama_rag,ollama,tinyllama,True,"Show all companies categorized as Tier 1 and Tier 1/2, and group them by EV Supply Chain Role.",,"Yes, based on the retrieved workbook evidence, we can group companies by EV Supply Chain Rolo (EVCR) as follows:

1. Battery Cell:
   - Hitachi Astemo America
   - Honda Developmend & Manufacturing
2. Battery Pack:
   - F&P Georgia Manufacturing
   - Hollingsworth & Voese Co.
   - Hyundai Motor Group
   - IMMI
3. Charging Infrastructure:
   - Morgan Corp.
4. General Automotive:
   - Fouts Brothers Fire Equipment
   - Hitachi Astemo
   - Hwashin
   - Hyundai & LGES
   - Hyundai Industrial Co.
   - Hyundai MOBISExtreme
   - Kautex Inc.
   - Kuumho Tirre USA Inc.
   - Kyungshin America Corp.
   - Lark United Manufacturing Inc.
   - Lear Corporation
   - Lehigh Technologies Inc.
   - Lindie + Wiemann
   - Lund International Inc.
   - Magnus Alabama LLC
   - MollerTechnologies
   - Murata Electronics North America Inc.
   - NIFCO KTW America Corp.
   - Nidec Elesys America Corp.
   - Nile Automotiive
   - NiSHINBO Automotiive Manufacturing Inc.
   - NiSSHINBO Automotiive Manufacturing Inc.
   - OTR Wheels Engineering Inc.
   - OneDa Corp.
   - PAI Industries Inc.
   - PIOLAX Corp.
   - PPG Industries Inc.
   - Paccar
   - Pak-Liite Inc.
   - Panasonic Automotiive Systems Co.
   - PanDuitt Corp.
   - Perkins Small Engine Manufacturing Co.
   - PieMonn Operating Company LLC
   - Pirelli Tiré North America LLC
   - Porsche Cars North America Inc.
   - PropEx Operating Company LLC
   - QSR Inc.
   - RaceMark International LLC
   - RealTruck
   - Rivian Automotive
   - Robert Bosch LLC
   - SAFT America Inc.
   - SHIROKI North America Inc
   - SKF USA Inc.
   - SRG Global Inc.
   - Sejong Georgia LLC
   - Seohan Auto USA
   - Seoyon E-HWA Interior Systems
   - Sewon America Inc.
   - Sewon America Inc.
   - Solvay Specialty Polymers USA LLC
   - Southern Switches Corp.
   - Strytn Energy
   - Suhner Manufacturing Corporation
- Materials:
   - PHA Body Systems LLC
   - Panasonic Automotiive Systems Co.
   - SK Battery America
   - Sumito Moe
   - Peerless-Winsmith Inc.",1.82,True,
